,date,vodka,State,spider solitaire,participants_x,inflation_x,participants_y,blood drive,ebay,jobs,brownie recipe,xbox,linkedin,haircut,calvin klein,candy crush,omegle,slutload,inflation_y,harvard,jobs near me,mens underwear,pornhub,lottery,google flights,unemployment,resume template
132,2013-12-01,61.0,AK,0.0,0.0,45.0,0.0,0.0,87.0,73.0,20.0,88.0,60.0,24,18.0,66.0,65.0,10.0,49.0,41.0,0.0,12,52,35.0,3,46,0.0
133,2014-01-01,27.0,AK,21.0,0.0,53.0,0.0,0.0,64.0,78.0,37.0,67.0,63.0,23,35.0,53.0,61.0,39.0,70.0,23.0,0.0,12,49,34.0,10,58,42.0
134,2014-02-01,40.0,AK,12.0,0.0,24.0,0.0,100.0,66.0,71.0,21.0,48.0,67.0,39,20.0,46.0,52.0,0.0,27.0,26.0,0.0,26,44,28.0,4,40,48.0
135,2014-03-01,13.0,AK,52.0,0.0,74.0,0.0,0.0,65.0,88.0,55.0,48.0,52.0,42,18.0,43.0,82.0,19.0,47.0,30.0,9.0,11,57,55.0,13,39,21.0
136,2014-04-01,28.0,AK,32.0,11.0,43.0,32.0,0.0,71.0,79.0,19.0,43.0,62.0,51,54.0,29.0,70.0,10.0,72.0,31.0,0.0,0,56,46.0,13,35,0.0
137,2014-05-01,45.0,AK,35.0,12.0,47.0,0.0,0.0,76.0,81.0,41.0,47.0,58.0,34,39.0,31.0,48.0,22.0,39.0,34.0,0.0,0,60,37.0,18,33,0.0
138,2014-06-01,46.0,AK,13.0,13.0,14.0,41.0,0.0,80.0,76.0,48.0,52.0,81.0,30,22.0,20.0,46.0,25.0,46.0,19.0,0.0,29,69,31.0,12,36,81.0
139,2014-07-01,39.0,AK,13.0,13.0,26.0,0.0,0.0,72.0,76.0,23.0,48.0,81.0,24,21.0,15.0,100.0,24.0,14.0,28.0,0.0,14,75,52.0,32,23,52.0
140,2014-08-01,21.0,AK,38.0,13.0,13.0,0.0,0.0,72.0,81.0,0.0,45.0,64.0,41,63.0,26.0,43.0,12.0,56.0,36.0,0.0,0,65,40.0,20,31,51.0
141,2014-09-01,56.0,AK,24.0,0.0,48.0,36.0,0.0,62.0,75.0,21.0,40.0,88.0,39,20.0,25.0,74.0,23.0,54.0,9.0,0.0,52,52,36.0,22,29,0.0
142,2014-10-01,49.0,AK,12.0,12.0,35.0,35.0,0.0,66.0,65.0,0.0,55.0,40.0,38,0.0,14.0,64.0,33.0,39.0,42.0,0.0,13,50,19.0,25,33,0.0
143,2014-11-01,62.0,AK,61.0,0.0,24.0,0.0,51.0,69.0,60.0,64.0,78.0,30.0,31,20.0,29.0,59.0,11.0,27.0,36.0,0.0,0,46,15.0,19,28,50.0
144,2014-12-01,57.0,AK,24.0,0.0,24.0,0.0,0.0,65.0,64.0,42.0,89.0,64.0,49,40.0,25.0,82.0,11.0,81.0,61.0,0.0,0,50,31.0,19,27,24.0
145,2015-01-01,20.0,AK,0.0,0.0,47.0,0.0,50.0,59.0,77.0,0.0,50.0,100.0,21,97.0,24.0,36.0,44.0,13.0,17.0,20.0,25,47,39.0,11,51,48.0
146,2015-02-01,32.0,AK,13.0,0.0,25.0,0.0,0.0,73.0,74.0,22.0,50.0,72.0,50,0.0,22.0,34.0,12.0,43.0,36.0,0.0,14,52,37.0,35,31,25.0
147,2015-03-01,30.0,AK,23.0,0.0,59.0,35.0,0.0,62.0,85.0,21.0,46.0,33.0,38,96.0,17.0,83.0,0.0,26.0,25.0,10.0,0,62,42.0,25,30,0.0
148,2015-04-01,35.0,AK,12.0,0.0,46.0,0.0,49.0,50.0,71.0,20.0,44.0,73.0,67,0.0,27.0,43.0,22.0,13.0,25.0,0.0,0,57,29.0,36,25,70.0
149,2015-05-01,26.0,AK,74.0,0.0,37.0,0.0,0.0,58.0,73.0,43.0,51.0,81.0,18,61.0,14.0,38.0,46.0,27.0,54.0,11.0,0,61,23.0,15,19,75.0
150,2015-06-01,47.0,AK,37.0,0.0,24.0,0.0,0.0,61.0,74.0,0.0,54.0,58.0,27,20.0,11.0,67.0,11.0,42.0,27.0,11.0,0,75,39.0,42,33,0.0
151,2015-07-01,44.0,AK,35.0,12.0,12.0,35.0,0.0,61.0,78.0,0.0,47.0,80.0,59,19.0,21.0,43.0,22.0,13.0,42.0,0.0,25,70,32.0,29,21,0.0
152,2015-08-01,73.0,AK,46.0,23.0,23.0,34.0,0.0,62.0,74.0,40.0,35.0,72.0,46,38.0,0.0,50.0,11.0,51.0,49.0,0.0,25,55,26.0,35,23,0.0
153,2015-09-01,33.0,AK,11.0,11.0,45.0,34.0,47.0,58.0,82.0,0.0,48.0,74.0,28,37.0,13.0,50.0,21.0,51.0,16.0,19.0,0,59,28.0,39,35,23.0
154,2015-10-01,27.0,AK,74.0,11.0,54.0,32.0,0.0,56.0,65.0,19.0,60.0,50.0,27,0.0,13.0,61.0,10.0,36.0,38.0,0.0,0,57,11.0,33,38,0.0
155,2015-11-01,52.0,AK,34.0,0.0,44.0,0.0,0.0,55.0,74.0,19.0,85.0,69.0,52,56.0,16.0,38.0,0.0,63.0,32.0,0.0,0,52,12.0,60,31,0.0
156,2015-12-01,38.0,AK,66.0,22.0,100.0,0.0,0.0,53.0,61.0,58.0,68.0,59.0,28,37.0,20.0,30.0,0.0,100.0,32.0,0.0,0,60,35.0,21,30,23.0
157,2016-01-01,53.0,AK,10.0,21.0,21.0,31.0,0.0,51.0,74.0,73.0,64.0,62.0,38,86.0,21.0,39.0,10.0,23.0,75.0,9.0,11,64,64.0,26,35,21.0
158,2016-02-01,41.0,AK,0.0,0.0,43.0,0.0,0.0,43.0,81.0,57.0,62.0,34.0,59,36.0,13.0,41.0,0.0,24.0,39.0,0.0,12,61,11.0,30,31,22.0
159,2016-03-01,4.0,AK,20.0,0.0,20.0,0.0,0.0,49.0,87.0,35.0,59.0,35.0,25,50.0,12.0,24.0,9.0,34.0,72.0,9.0,0,61,23.0,41,30,40.0
160,2016-04-01,39.0,AK,31.0,10.0,41.0,61.0,43.0,54.0,77.0,36.0,41.0,35.0,67,17.0,12.0,10.0,19.0,57.0,30.0,18.0,11,67,32.0,38,30,21.0
161,2016-05-01,40.0,AK,0.0,10.0,21.0,0.0,0.0,41.0,86.0,0.0,39.0,50.0,50,86.0,15.0,18.0,0.0,47.0,30.0,18.0,23,59,46.0,22,28,21.0
162,2016-06-01,59.0,AK,10.0,0.0,0.0,0.0,0.0,50.0,82.0,38.0,52.0,68.0,39,18.0,28.0,36.0,10.0,24.0,38.0,9.0,0,66,29.0,49,29,21.0
163,2016-07-01,48.0,AK,41.0,20.0,21.0,30.0,0.0,48.0,71.0,0.0,47.0,55.0,67,34.0,27.0,28.0,0.0,57.0,30.0,9.0,11,66,36.0,39,31,0.0
164,2016-08-01,39.0,AK,20.0,20.0,20.0,30.0,0.0,48.0,71.0,70.0,45.0,44.0,26,100.0,21.0,24.0,18.0,45.0,44.0,26.0,0,67,23.0,38,26,41.0
165,2016-09-01,30.0,AK,30.0,0.0,41.0,30.0,0.0,48.0,78.0,0.0,44.0,38.0,37,17.0,12.0,20.0,19.0,11.0,14.0,17.0,11,60,30.0,62,31,20.0
166,2016-10-01,43.0,AK,10.0,20.0,30.0,0.0,0.0,45.0,65.0,35.0,47.0,41.0,44,51.0,12.0,34.0,0.0,34.0,29.0,17.0,0,56,13.0,28,30,0.0
167,2016-11-01,35.0,AK,10.0,0.0,10.0,0.0,43.0,40.0,66.0,36.0,69.0,51.0,48,0.0,18.0,17.0,0.0,46.0,30.0,9.0,11,62,13.0,64,26,0.0
168,2016-12-01,43.0,AK,30.0,0.0,51.0,30.0,0.0,48.0,70.0,36.0,60.0,25.0,52,34.0,12.0,41.0,0.0,34.0,58.0,0.0,11,72,34.0,22,36,20.0
169,2017-01-01,54.0,AK,10.0,10.0,10.0,88.0,42.0,45.0,80.0,0.0,49.0,28.0,43,98.0,15.0,17.0,18.0,22.0,43.0,0.0,0,63,23.0,45,43,0.0
170,2017-02-01,26.0,AK,21.0,21.0,52.0,62.0,0.0,44.0,67.0,37.0,48.0,72.0,61,35.0,0.0,7.0,10.0,12.0,15.0,0.0,0,65,37.0,52,31,41.0
171,2017-03-01,24.0,AK,37.0,9.0,28.0,28.0,39.0,43.0,75.0,16.0,39.0,49.0,41,77.0,0.0,13.0,0.0,42.0,27.0,16.0,0,64,14.0,52,37,37.0
172,2017-04-01,50.0,AK,39.0,20.0,39.0,29.0,41.0,35.0,88.0,34.0,46.0,74.0,35,33.0,3.0,13.0,27.0,65.0,100.0,17.0,0,68,37.0,34,24,0.0
173,2017-05-01,43.0,AK,20.0,0.0,62.0,30.0,0.0,39.0,81.0,18.0,37.0,48.0,30,67.0,24.0,10.0,9.0,57.0,36.0,26.0,0,65,45.0,66,22,0.0
174,2017-06-01,56.0,AK,33.0,0.0,11.0,0.0,0.0,33.0,74.0,19.0,46.0,51.0,56,72.0,6.0,37.0,10.0,24.0,47.0,75.0,12,75,32.0,61,21,22.0
175,2017-07-01,63.0,AK,0.0,11.0,21.0,32.0,0.0,43.0,76.0,37.0,49.0,50.0,100,17.0,6.0,14.0,10.0,36.0,46.0,28.0,11,80,22.0,39,22,21.0
176,2017-08-01,20.0,AK,29.0,0.0,19.0,0.0,0.0,46.0,85.0,34.0,40.0,34.0,39,48.0,14.0,26.0,0.0,11.0,14.0,34.0,11,59,37.0,42,30,39.0
177,2017-09-01,30.0,AK,20.0,10.0,40.0,30.0,42.0,33.0,82.0,0.0,44.0,25.0,25,33.0,12.0,10.0,18.0,11.0,80.0,17.0,11,69,25.0,81,31,41.0
178,2017-10-01,45.0,AK,29.0,10.0,39.0,59.0,41.0,40.0,72.0,17.0,43.0,31.0,43,32.0,6.0,23.0,0.0,33.0,49.0,17.0,0,58,22.0,43,21,39.0
179,2017-11-01,60.0,AK,79.0,0.0,30.0,0.0,0.0,41.0,75.0,18.0,76.0,44.0,58,83.0,15.0,0.0,0.0,0.0,43.0,61.0,0,72,15.0,50,45,40.0
180,2017-12-01,59.0,AK,39.0,10.0,49.0,0.0,41.0,37.0,72.0,17.0,67.0,37.0,47,65.0,9.0,17.0,0.0,66.0,43.0,34.0,11,74,25.0,40,38,20.0
181,2018-01-01,48.0,AK,38.0,9.0,57.0,28.0,0.0,39.0,96.0,17.0,70.0,57.0,66,63.0,17.0,13.0,9.0,85.0,34.0,66.0,10,81,50.0,65,31,0.0
182,2018-02-01,35.0,AK,30.0,31.0,52.0,61.0,43.0,41.0,83.0,36.0,38.0,29.0,26,34.0,6.0,21.0,10.0,80.0,29.0,44.0,0,84,32.0,47,30,20.0
183,2018-03-01,67.0,AK,55.0,9.0,37.0,55.0,0.0,37.0,83.0,16.0,58.0,67.0,34,0.0,11.0,6.0,0.0,62.0,40.0,24.0,0,77,24.0,67,30,0.0
184,2018-04-01,49.0,AK,19.0,0.0,29.0,29.0,0.0,40.0,76.0,17.0,45.0,39.0,46,32.0,14.0,13.0,9.0,22.0,42.0,41.0,0,82,20.0,45,35,0.0
185,2018-05-01,29.0,AK,19.0,0.0,38.0,0.0,40.0,32.0,77.0,17.0,30.0,45.0,70,0.0,14.0,10.0,18.0,54.0,62.0,100.0,10,83,33.0,69,25,0.0
186,2018-06-01,34.0,AK,20.0,20.0,30.0,0.0,0.0,37.0,83.0,0.0,51.0,31.0,76,16.0,17.0,13.0,18.0,44.0,43.0,68.0,0,78,23.0,53,23,60.0
187,2018-07-01,73.0,AK,28.0,19.0,38.0,57.0,0.0,36.0,84.0,17.0,40.0,36.0,49,32.0,17.0,20.0,9.0,76.0,28.0,50.0,0,80,30.0,77,21,0.0
188,2018-08-01,48.0,AK,28.0,0.0,37.0,0.0,0.0,37.0,81.0,33.0,46.0,29.0,41,46.0,19.0,16.0,9.0,52.0,53.0,57.0,0,78,26.0,58,8,37.0
189,2018-09-01,35.0,AK,10.0,10.0,31.0,0.0,0.0,32.0,80.0,36.0,40.0,22.0,44,17.0,15.0,24.0,0.0,34.0,37.0,97.0,0,76,28.0,35,20,0.0
190,2018-10-01,31.0,AK,0.0,0.0,47.0,0.0,0.0,39.0,70.0,0.0,43.0,47.0,78,31.0,3.0,9.0,0.0,32.0,67.0,89.0,10,77,60.0,60,18,19.0
191,2018-11-01,35.0,AK,27.0,0.0,37.0,0.0,0.0,37.0,72.0,0.0,58.0,29.0,34,92.0,3.0,9.0,0.0,62.0,40.0,32.0,0,83,21.0,40,31,0.0
192,2018-12-01,61.0,AK,72.0,0.0,10.0,0.0,0.0,37.0,69.0,18.0,50.0,26.0,53,52.0,12.0,14.0,0.0,23.0,60.0,99.0,0,69,26.0,45,23,21.0
193,2019-01-01,46.0,AK,29.0,0.0,49.0,0.0,0.0,30.0,88.0,52.0,53.0,46.0,36,0.0,12.0,23.0,0.0,45.0,64.0,85.0,0,79,29.0,80,27,0.0
194,2011-01-01,70.0,AZ,67.0,10.0,75.0,24.0,0.0,73.0,68.0,16.0,60.0,33.0,38,24.0,0.0,25.0,91.0,56.0,54.0,0.0,19,44,60.0,3,65,49.0
195,2011-02-01,74.0,AZ,65.0,11.0,68.0,25.0,0.0,78.0,63.0,100.0,45.0,37.0,100,34.0,0.0,27.0,84.0,51.0,61.0,0.0,48,38,50.0,4,46,57.0
196,2011-03-01,53.0,AZ,81.0,6.0,67.0,22.0,0.0,73.0,64.0,30.0,46.0,30.0,49,14.0,0.0,36.0,72.0,82.0,70.0,0.0,9,38,53.0,1,47,46.0
197,2011-04-01,71.0,AZ,42.0,3.0,59.0,0.0,47.0,75.0,68.0,39.0,48.0,25.0,37,33.0,0.0,34.0,100.0,67.0,68.0,0.0,26,44,46.0,0,42,42.0
198,2011-05-01,64.0,AZ,89.0,3.0,65.0,11.0,0.0,71.0,69.0,44.0,54.0,38.0,44,26.0,0.0,33.0,78.0,57.0,56.0,0.0,17,46,45.0,2,46,40.0
199,2011-06-01,61.0,AZ,48.0,10.0,58.0,36.0,16.0,74.0,73.0,80.0,65.0,49.0,45,22.0,0.0,48.0,67.0,62.0,63.0,0.0,9,48,44.0,1,54,68.0
200,2011-07-01,89.0,AZ,30.0,4.0,53.0,25.0,0.0,78.0,77.0,17.0,60.0,49.0,43,20.0,0.0,41.0,68.0,25.0,58.0,0.0,0,47,47.0,0,55,95.0
201,2011-08-01,67.0,AZ,73.0,13.0,75.0,23.0,15.0,79.0,82.0,38.0,50.0,56.0,40,27.0,0.0,49.0,67.0,69.0,80.0,1.0,26,45,47.0,4,50,100.0
202,2011-09-01,87.0,AZ,84.0,10.0,30.0,23.0,32.0,80.0,73.0,62.0,49.0,50.0,28,38.0,0.0,43.0,67.0,30.0,89.0,0.0,0,42,57.0,6,38,48.0
203,2011-10-01,85.0,AZ,53.0,12.0,47.0,43.0,45.0,77.0,100.0,29.0,52.0,43.0,32,30.0,0.0,39.0,54.0,66.0,64.0,0.0,8,44,53.0,3,48,28.0
204,2011-11-01,86.0,AZ,100.0,12.0,70.0,43.0,58.0,73.0,63.0,57.0,70.0,44.0,31,22.0,0.0,29.0,33.0,100.0,77.0,0.0,33,47,45.0,3,46,33.0
205,2011-12-01,96.0,AZ,68.0,6.0,47.0,31.0,43.0,85.0,53.0,91.0,78.0,54.0,38,23.0,0.0,51.0,47.0,58.0,85.0,1.0,16,51,46.0,6,46,22.0
206,2012-01-01,62.0,AZ,89.0,8.0,44.0,48.0,40.0,76.0,70.0,45.0,51.0,50.0,41,28.0,0.0,46.0,51.0,50.0,59.0,0.0,22,53,45.0,4,48,44.0
207,2012-02-01,82.0,AZ,61.0,14.0,43.0,90.0,28.0,78.0,62.0,47.0,45.0,49.0,37,28.0,0.0,43.0,40.0,64.0,99.0,0.0,15,48,56.0,4,40,42.0
208,2012-03-01,87.0,AZ,71.0,8.0,47.0,18.0,0.0,77.0,61.0,30.0,42.0,48.0,34,25.0,0.0,42.0,32.0,51.0,85.0,0.0,42,54,87.0,4,36,47.0
209,2012-04-01,73.0,AZ,59.0,19.0,80.0,57.0,13.0,74.0,65.0,58.0,42.0,52.0,40,25.0,0.0,55.0,43.0,67.0,71.0,1.0,59,54,46.0,4,46,35.0
210,2012-05-01,60.0,AZ,94.0,5.0,58.0,29.0,39.0,78.0,65.0,25.0,47.0,45.0,49,51.0,0.0,39.0,24.0,58.0,70.0,1.0,15,56,33.0,3,40,35.0
211,2012-06-01,73.0,AZ,50.0,17.0,41.0,41.0,14.0,77.0,73.0,34.0,55.0,74.0,39,13.0,0.0,44.0,49.0,27.0,75.0,0.0,31,58,40.0,7,42,52.0
212,2012-07-01,81.0,AZ,68.0,8.0,42.0,59.0,53.0,80.0,71.0,33.0,64.0,54.0,57,34.0,0.0,41.0,23.0,51.0,69.0,1.0,46,54,34.0,4,47,61.0
213,2012-08-01,76.0,AZ,49.0,8.0,43.0,37.0,51.0,79.0,74.0,25.0,53.0,61.0,96,24.0,1.0,40.0,30.0,65.0,68.0,1.0,14,57,39.0,4,47,48.0
214,2012-09-01,74.0,AZ,50.0,12.0,50.0,35.0,12.0,75.0,69.0,58.0,49.0,57.0,56,24.0,1.0,36.0,28.0,40.0,76.0,1.0,40,53,39.0,2,42,41.0
215,2012-10-01,82.0,AZ,52.0,2.0,57.0,26.0,36.0,82.0,66.0,82.0,49.0,61.0,41,27.0,1.0,53.0,32.0,48.0,68.0,0.0,27,58,32.0,3,42,58.0
216,2012-11-01,87.0,AZ,62.0,10.0,66.0,27.0,36.0,90.0,58.0,48.0,68.0,55.0,40,36.0,1.0,56.0,34.0,64.0,70.0,0.0,55,55,61.0,3,42,33.0
217,2012-12-01,78.0,AZ,77.0,15.0,61.0,52.0,0.0,100.0,53.0,64.0,73.0,48.0,48,33.0,3.0,78.0,38.0,63.0,56.0,1.0,53,59,38.0,5,42,36.0
218,2013-01-01,97.0,AZ,61.0,19.0,47.0,45.0,52.0,93.0,67.0,66.0,56.0,67.0,44,28.0,5.0,76.0,24.0,57.0,60.0,0.0,17,60,35.0,2,45,19.0
219,2013-02-01,64.0,AZ,60.0,25.0,58.0,44.0,0.0,91.0,61.0,47.0,47.0,61.0,37,45.0,8.0,67.0,39.0,54.0,76.0,0.0,27,58,38.0,6,36,63.0
220,2013-03-01,63.0,AZ,52.0,14.0,43.0,28.0,10.0,87.0,58.0,38.0,54.0,59.0,49,33.0,18.0,74.0,31.0,66.0,100.0,0.0,17,67,64.0,6,38,22.0
221,2013-04-01,73.0,AZ,52.0,20.0,75.0,36.0,20.0,81.0,67.0,48.0,50.0,61.0,43,33.0,34.0,74.0,30.0,73.0,69.0,0.0,22,66,53.0,7,40,47.0
222,2013-05-01,82.0,AZ,40.0,9.0,50.0,15.0,31.0,84.0,68.0,25.0,66.0,69.0,46,23.0,56.0,69.0,36.0,44.0,52.0,2.0,46,69,74.0,8,44,47.0
223,2013-06-01,86.0,AZ,48.0,12.0,36.0,51.0,23.0,86.0,72.0,56.0,85.0,74.0,50,22.0,89.0,97.0,22.0,52.0,53.0,0.0,32,65,40.0,6,35,53.0
224,2013-07-01,74.0,AZ,58.0,12.0,29.0,25.0,46.0,87.0,76.0,79.0,63.0,84.0,51,31.0,100.0,95.0,19.0,32.0,48.0,1.0,32,68,36.0,11,43,34.0
225,2013-08-01,60.0,AZ,45.0,7.0,45.0,48.0,33.0,86.0,78.0,69.0,59.0,83.0,80,22.0,89.0,74.0,14.0,49.0,42.0,2.0,24,63,46.0,7,34,49.0
226,2013-09-01,49.0,AZ,77.0,5.0,42.0,16.0,67.0,79.0,72.0,49.0,60.0,71.0,52,36.0,82.0,68.0,14.0,53.0,65.0,3.0,13,62,41.0,6,41,55.0
227,2013-10-01,59.0,AZ,48.0,16.0,67.0,55.0,11.0,77.0,67.0,73.0,55.0,73.0,41,31.0,66.0,69.0,21.0,66.0,67.0,1.0,24,66,36.0,4,39,53.0
228,2013-11-01,80.0,AZ,85.0,12.0,51.0,65.0,67.0,81.0,60.0,65.0,95.0,70.0,66,34.0,67.0,75.0,22.0,73.0,68.0,1.0,37,62,36.0,6,33,33.0
229,2013-12-01,81.0,AZ,48.0,15.0,56.0,15.0,10.0,84.0,56.0,60.0,93.0,57.0,61,48.0,62.0,74.0,23.0,67.0,61.0,0.0,40,62,66.0,9,39,54.0
230,2014-01-01,77.0,AZ,74.0,14.0,50.0,56.0,28.0,80.0,71.0,46.0,55.0,67.0,57,32.0,68.0,65.0,20.0,49.0,51.0,3.0,43,58,39.0,10,49,32.0
231,2014-02-01,55.0,AZ,76.0,9.0,54.0,30.0,52.0,81.0,62.0,56.0,45.0,68.0,55,24.0,61.0,70.0,33.0,38.0,58.0,1.0,41,56,45.0,8,43,19.0
232,2014-03-01,65.0,AZ,58.0,6.0,54.0,7.0,48.0,79.0,66.0,47.0,60.0,69.0,57,28.0,44.0,95.0,14.0,51.0,75.0,0.0,49,58,45.0,14,43,51.0
233,2014-04-01,70.0,AZ,27.0,16.0,76.0,27.0,47.0,75.0,68.0,27.0,51.0,69.0,47,32.0,41.0,55.0,27.0,88.0,71.0,1.0,31,58,37.0,12,42,39.0
234,2014-05-01,64.0,AZ,54.0,14.0,58.0,28.0,19.0,81.0,72.0,28.0,49.0,68.0,50,26.0,33.0,63.0,11.0,87.0,70.0,5.0,21,61,41.0,15,41,32.0
235,2014-06-01,63.0,AZ,54.0,9.0,81.0,25.0,23.0,81.0,76.0,33.0,66.0,75.0,57,29.0,38.0,67.0,29.0,48.0,54.0,1.0,32,64,37.0,28,37,30.0
236,2014-07-01,78.0,AZ,65.0,12.0,75.0,25.0,12.0,84.0,79.0,57.0,63.0,73.0,71,31.0,33.0,74.0,22.0,64.0,60.0,2.0,32,64,36.0,13,34,22.0
237,2014-08-01,59.0,AZ,33.0,9.0,44.0,24.0,56.0,84.0,76.0,44.0,55.0,84.0,60,16.0,32.0,89.0,25.0,43.0,54.0,3.0,38,59,43.0,16,30,50.0
238,2014-09-01,54.0,AZ,42.0,20.0,73.0,55.0,43.0,77.0,71.0,26.0,54.0,70.0,66,23.0,28.0,72.0,19.0,64.0,65.0,3.0,18,58,37.0,17,28,25.0
239,2014-10-01,56.0,AZ,45.0,11.0,70.0,24.0,43.0,76.0,67.0,42.0,50.0,77.0,49,42.0,27.0,70.0,28.0,63.0,68.0,5.0,37,57,38.0,20,27,65.0
240,2014-11-01,67.0,AZ,71.0,17.0,85.0,41.0,23.0,77.0,58.0,17.0,76.0,73.0,56,39.0,25.0,73.0,24.0,50.0,77.0,1.0,19,58,38.0,19,29,17.0
241,2014-12-01,82.0,AZ,72.0,14.0,76.0,41.0,44.0,81.0,57.0,49.0,100.0,66.0,53,49.0,24.0,84.0,8.0,59.0,70.0,3.0,75,55,35.0,17,31,34.0
242,2015-01-01,62.0,AZ,84.0,11.0,58.0,100.0,63.0,75.0,69.0,31.0,61.0,78.0,73,100.0,22.0,68.0,11.0,72.0,65.0,5.0,18,59,43.0,19,28,28.0
243,2015-02-01,60.0,AZ,84.0,10.0,100.0,50.0,23.0,74.0,63.0,50.0,49.0,79.0,65,53.0,21.0,61.0,8.0,84.0,64.0,4.0,32,55,50.0,24,27,38.0
244,2015-03-01,62.0,AZ,71.0,17.0,67.0,38.0,31.0,74.0,64.0,25.0,51.0,78.0,54,32.0,24.0,73.0,7.0,44.0,61.0,1.0,35,61,35.0,34,30,35.0
245,2015-04-01,51.0,AZ,41.0,11.0,80.0,55.0,32.0,69.0,67.0,26.0,54.0,88.0,60,45.0,18.0,71.0,9.0,55.0,55.0,4.0,36,60,37.0,25,28,41.0
246,2015-05-01,79.0,AZ,80.0,21.0,73.0,72.0,11.0,73.0,70.0,37.0,55.0,88.0,66,35.0,20.0,73.0,14.0,65.0,66.0,8.0,31,58,42.0,30,27,45.0
247,2015-06-01,65.0,AZ,73.0,14.0,30.0,57.0,0.0,74.0,77.0,77.0,84.0,96.0,70,35.0,13.0,99.0,4.0,43.0,57.0,7.0,25,63,38.0,26,29,30.0
248,2015-07-01,80.0,AZ,77.0,18.0,59.0,16.0,11.0,76.0,78.0,37.0,73.0,89.0,72,41.0,18.0,100.0,11.0,55.0,70.0,9.0,18,65,35.0,34,29,49.0
249,2015-08-01,60.0,AZ,74.0,11.0,75.0,30.0,10.0,70.0,75.0,10.0,63.0,92.0,57,36.0,16.0,70.0,11.0,68.0,53.0,12.0,35,64,35.0,36,23,55.0
250,2015-09-01,54.0,AZ,64.0,23.0,66.0,22.0,31.0,68.0,71.0,55.0,54.0,100.0,67,36.0,19.0,60.0,19.0,61.0,64.0,14.0,23,60,38.0,31,26,38.0
251,2015-10-01,65.0,AZ,35.0,12.0,63.0,58.0,29.0,65.0,69.0,24.0,56.0,83.0,60,29.0,15.0,66.0,14.0,71.0,67.0,9.0,22,60,34.0,29,29,41.0
252,2015-11-01,60.0,AZ,28.0,15.0,63.0,46.0,10.0,73.0,58.0,36.0,85.0,72.0,69,60.0,13.0,48.0,17.0,49.0,55.0,8.0,53,60,32.0,32,28,27.0
253,2015-12-01,89.0,AZ,70.0,11.0,83.0,59.0,20.0,69.0,53.0,45.0,97.0,76.0,63,71.0,15.0,57.0,10.0,78.0,63.0,12.0,80,60,36.0,31,26,23.0
254,2016-01-01,63.0,AZ,48.0,13.0,60.0,69.0,9.0,59.0,67.0,34.0,61.0,65.0,64,52.0,16.0,43.0,13.0,46.0,63.0,13.0,10,59,100.0,31,25,26.0
255,2016-02-01,70.0,AZ,45.0,13.0,57.0,33.0,18.0,56.0,59.0,43.0,55.0,65.0,60,37.0,14.0,37.0,14.0,65.0,69.0,10.0,15,58,33.0,36,28,34.0
256,2016-03-01,68.0,AZ,67.0,11.0,68.0,49.0,8.0,54.0,62.0,45.0,50.0,68.0,63,36.0,15.0,36.0,9.0,59.0,64.0,16.0,28,60,32.0,41,24,22.0
257,2016-04-01,57.0,AZ,85.0,11.0,74.0,77.0,52.0,54.0,63.0,47.0,46.0,60.0,72,43.0,14.0,37.0,10.0,82.0,55.0,15.0,29,62,29.0,34,27,23.0
258,2016-05-01,73.0,AZ,74.0,6.0,59.0,45.0,27.0,55.0,69.0,74.0,54.0,70.0,74,74.0,12.0,49.0,9.0,61.0,73.0,19.0,44,64,36.0,47,26,23.0
259,2016-06-01,68.0,AZ,92.0,14.0,53.0,41.0,37.0,53.0,72.0,68.0,74.0,75.0,83,45.0,14.0,51.0,8.0,49.0,35.0,24.0,26,66,42.0,39,24,21.0
260,2016-07-01,73.0,AZ,61.0,16.0,33.0,41.0,37.0,52.0,70.0,45.0,60.0,60.0,68,60.0,13.0,46.0,9.0,38.0,35.0,24.0,21,67,49.0,40,25,18.0
261,2016-08-01,72.0,AZ,87.0,15.0,39.0,61.0,37.0,52.0,72.0,59.0,52.0,66.0,80,35.0,12.0,30.0,12.0,45.0,41.0,20.0,26,67,30.0,41,25,24.0
262,2016-09-01,60.0,AZ,52.0,13.0,48.0,52.0,26.0,50.0,65.0,39.0,50.0,65.0,76,33.0,12.0,35.0,4.0,39.0,66.0,21.0,5,63,33.0,33,20,10.0
263,2016-10-01,71.0,AZ,62.0,14.0,67.0,51.0,52.0,48.0,61.0,42.0,48.0,57.0,63,46.0,11.0,32.0,4.0,59.0,50.0,16.0,24,62,31.0,37,20,33.0
264,2016-11-01,63.0,AZ,55.0,16.0,83.0,43.0,33.0,51.0,55.0,29.0,56.0,55.0,58,58.0,12.0,30.0,6.0,68.0,66.0,20.0,23,58,34.0,43,22,25.0
265,2016-12-01,95.0,AZ,81.0,14.0,78.0,24.0,16.0,53.0,53.0,52.0,78.0,55.0,60,65.0,11.0,27.0,9.0,72.0,63.0,21.0,55,62,34.0,42,21,6.0
266,2017-01-01,64.0,AZ,68.0,13.0,60.0,51.0,93.0,52.0,66.0,27.0,53.0,61.0,61,42.0,14.0,28.0,6.0,67.0,65.0,28.0,17,58,31.0,53,25,12.0
