fips,state,year,month,civ_pop,civ_pop_working_age,percent_working_age,employed,percent_employed,unemployed,unemployment_rate,date,v1,spidersolitaire,blooddrive,brownierecipe,xbox,linkedin,candycrush,omegle,harvard,jobsnearme,pornhub,googleflights,google_unemployment,resumetemplate,stname,_merge
11,District of Columbia,2014,1,542880,373749,68.8,343743,63.3,30006,8,01jan2014,715,34,36,41,46,67,55,75,67,0,55,8,85,51,District of Columbia,matched (3)
12,Florida,2014,1,15812565,9507295,60.1,8876713,56.1,630582,6.6,01jan2014,909,80,26,66,57,79,58,65,81,2,73,12,89,69,Florida,matched (3)
13,Georgia,2014,1,7605799,4726956,62.1,4373230,57.5,353726,7.5,01jan2014,1006,65,33,100,66,85,50,83,69,2,69,16,100,39,Georgia,matched (3)
15,Hawaii,2014,1,1077310,660487,61.3,629478,58.4,31009,4.7,01jan2014,1103,64,20,52,48,83,38,67,39,0,88,8,73,23,Hawaii,matched (3)
16,Idaho,2014,1,1217373,775854,63.7,734520,60.3,41334,5.3,01jan2014,1200,17,0,34,64,74,71,70,54,0,57,13,68,0,Idaho,matched (3)
17,Illinois,2014,1,10042055,6535431,65.09999999999999,5993052,59.7,542379,8.300000000000001,01jan2014,1297,54,51,100,59,81,67,69,63,5,70,11,100,64,Illinois,matched (3)
18,Indiana,2014,1,5079735,3199151,63,2994670,59,204481,6.4,01jan2014,1394,53,0,74,67,79,65,81,68,2,62,15,55,55,Indiana,matched (3)
19,Iowa,2014,1,2412802,1690171,70.09999999999999,1615429,67,74742,4.4,01jan2014,1491,57,55,92,58,65,66,64,32,1,64,16,98,20,Iowa,matched (3)
20,Kansas,2014,1,2188551,1488043,68,1416150,64.7,71893,4.8,01jan2014,1588,33,22,29,57,63,57,66,41,3,76,13,79,46,Kansas,matched (3)
21,Kentucky,2014,1,3419209,2032998,59.5,1879860,55,153138,7.5,01jan2014,1685,30,23,90,65,75,47,74,55,0,59,10,69,36,Kentucky,matched (3)
22,Louisiana,2014,1,3536097,2106326,59.6,1986341,56.2,119985,5.7,01jan2014,1782,27,22,72,63,75,44,81,40,3,72,13,87,45,Louisiana,matched (3)
23,Maine,2014,1,1087034,702680,64.59999999999999,659873,60.7,42807,6.1,01jan2014,1879,80,80,65,68,87,71,75,63,0,59,17,86,47,Maine,matched (3)
24,Maryland,2014,1,4655459,3115253,66.90000000000001,2924909,62.8,190344,6.1,01jan2014,1976,85,39,43,56,81,56,75,79,2,66,9,100,70,Maryland,matched (3)
25,Massachusetts,2014,1,5436615,3524591,64.8,3305785,60.8,218806,6.2,01jan2014,2073,65,92,54,60,77,63,81,69,2,69,12,100,100,Massachusetts,matched (3)
26,Michigan,2014,1,7844529,4744732,60.5,4360567,55.6,384165,8.1,01jan2014,2170,61,40,81,61,81,67,82,70,4,64,14,87,77,Michigan,matched (3)
27,Minnesota,2014,1,4236345,2964752,70,2827317,66.7,137435,4.6,01jan2014,2267,43,55,63,63,76,72,74,80,2,71,12,76,16,Minnesota,matched (3)
28,Mississippi,2014,1,2268131,1255138,55.3,1154294,50.9,100844,8,01jan2014,2364,15,0,37,54,45,43,66,44,1,60,7,100,28,Mississippi,matched (3)
29,Missouri,2014,1,4700687,3030438,64.5,2827730,60.2,202708,6.7,01jan2014,2461,56,32,83,60,81,58,64,75,3,65,19,69,52,Missouri,matched (3)
30,Montana,2014,1,803024,512419,63.8,486623,60.6,25796,5,01jan2014,2558,23,0,58,52,83,60,68,21,0,61,15,62,36,Montana,matched (3)
31,Nebraska,2014,1,1426135,1014757,71.2,978822,68.59999999999999,35935,3.5,01jan2014,2655,88,52,65,56,61,86,65,62,3,61,24,67,30,Nebraska,matched (3)
32,Nevada,2014,1,2173591,1379343,63.5,1260310,58,119033,8.6,01jan2014,2752,32,24,43,53,69,67,74,39,3,74,18,58,23,Nevada,matched (3)
33,New Hampshire,2014,1,1079215,743270,68.90000000000001,708392,65.59999999999999,34878,4.7,01jan2014,2849,39,17,39,57,89,71,80,63,2,64,18,83,40,New Hampshire,matched (3)
34,New Jersey,2014,1,6985778,4467170,63.9,4145028,59.3,322142,7.2,01jan2014,2946,56,35,87,62,80,64,76,62,2,71,9,100,50,New Jersey,matched (3)
35,New Mexico,2014,1,1603240,928588,57.9,864364,53.9,64224,6.9,01jan2014,3043,76,0,34,59,63,70,65,33,0,71,10,53,17,New Mexico,matched (3)
36,New York,2014,1,15670467,9557444,61,8891979,56.7,665465,7,01jan2014,3140,71,64,66,59,71,66,82,77,2,72,10,99,85,New York,matched (3)
37,Los Angeles County,2014,1,7918258,4974198,62.8,4531416,57.2,442782,8.9,01jan2014,3237,63,26,62,66,88,64,77,72,2,68,18,73,45,North Carolina,matched (3)
38,North Dakota,2014,1,564199,408496,72.40000000000001,397358,70.40000000000001,11138,2.7,01jan2014,3334,59,55,67,50,49,76,42,38,0,63,17,77,22,North Dakota,matched (3)
39,Ohio,2014,1,9078839,5702385,62.8,5323236,58.6,379149,6.6,01jan2014,3431,63,57,65,61,78,67,70,63,4,60,18,62,72,Ohio,matched (3)
40,Oklahoma,2014,1,2934067,1794594,61.2,1704523,58.1,90071,5,01jan2014,3528,32,13,51,54,66,47,67,59,1,59,19,61,33,Oklahoma,matched (3)
41,Oregon,2014,1,3144305,1917578,61,1776888,56.5,140690,7.3,01jan2014,3625,29,5,49,46,55,55,45,51,0,47,8,31,27,Oregon,matched (3)
42,Pennsylvania,2014,1,10192640,6390718,62.7,5974568,58.6,416150,6.5,01jan2014,3722,58,43,60,59,82,63,74,73,4,63,12,96,71,Pennsylvania,matched (3)
44,Rhode Island,2014,1,851978,558138,65.5,508797,59.7,49341,8.800000000000001,01jan2014,3819,45,57,72,57,82,47,76,43,3,62,18,89,64,Rhode Island,matched (3)
45,South Carolina,2014,1,3730846,2192798,58.8,2052126,55,140672,6.4,01jan2014,3916,77,30,41,65,79,61,75,68,2,66,25,87,47,South Carolina,matched (3)
46,South Dakota,2014,1,641250,445072,69.40000000000001,429208,66.90000000000001,15864,3.6,01jan2014,4013,98,44,0,56,61,91,58,43,0,51,39,86,74,South Dakota,matched (3)
47,Tennessee,2014,1,5086712,3022944,59.4,2815933,55.4,207011,6.8,01jan2014,4110,63,26,53,59,80,68,100,58,4,61,23,77,31,Tennessee,matched (3)
48,Texas,2014,1,19902411,12965427,65.09999999999999,12232666,61.5,732761,5.7,01jan2014,4207,74,18,81,61,86,48,78,68,2,73,15,85,69,Texas,matched (3)
49,Utah,2014,1,2081614,1419160,68.2,1361596,65.40000000000001,57564,4.1,01jan2014,4304,51,16,52,57,71,57,85,72,4,62,8,68,40,Utah,matched (3)
50,Vermont,2014,1,512894,348789,68,334392,65.2,14397,4.1,01jan2014,4401,26,43,70,44,65,80,79,68,7,55,17,49,11,Vermont,matched (3)
51,Virginia,2014,1,6412572,4243063,66.2,4011746,62.6,231317,5.5,01jan2014,4498,44,58,100,60,70,63,86,67,1,72,15,100,40,Virginia,matched (3)
53,Washington,2014,1,5481397,3466069,63.2,3241018,59.1,225051,6.5,01jan2014,4595,52,25,59,58,76,68,74,77,1,68,14,81,51,Washington,matched (3)
54,West Virginia,2014,1,1485415,797245,53.7,742595,50,54650,6.9,01jan2014,4692,23,22,82,60,68,69,68,24,2,48,7,70,61,West Virginia,matched (3)
55,Wisconsin,2014,1,4516397,3075754,68.09999999999999,2888662,64,187092,6.1,01jan2014,4789,37,34,77,62,72,64,78,66,1,56,21,63,76,Wisconsin,matched (3)
56,Wyoming,2014,1,448934,305825,68.09999999999999,292432,65.09999999999999,13393,4.4,01jan2014,4886,81,0,0,43,73,35,65,25,0,52,15,57,,Wyoming,matched (3)
1,Alabama,2015,1,3791019,2155229,56.9,2025225,53.4,130004,6,01jan2015,48,35,62,37,55,78,23,70,64,10,56,31,44,19,Alabama,matched (3)
2,Alaska,2015,1,540952,364114,67.3,340583,63,23531,6.5,01jan2015,145,0,50,0,50,100,24,36,17,20,46,22,34,48,Alaska,matched (3)
4,Arizona,2015,1,5229770,3143258,60.1,2941919,56.3,201339,6.4,01jan2015,242,84,63,31,61,78,22,68,65,5,68,20,41,28,Arizona,matched (3)
5,Arkansas,2015,1,2292813,1326036,57.8,1252085,54.6,73951,5.6,01jan2015,339,51,27,26,62,80,27,64,47,17,60,23,60,65,Arkansas,matched (3)
6,California,2015,1,30163271,18805090,62.3,17534265,58.1,1270825,6.8,01jan2015,436,89,35,62,59,86,26,67,88,7,77,26,57,73,California,matched (3)
8,Colorado,2015,1,4189379,2815134,67.2,2694755,64.3,120379,4.3,01jan2015,533,93,0,62,66,74,20,68,73,10,72,27,32,28,Colorado,matched (3)
9,Connecticut,2015,1,2870233,1902592,66.3,1786748,62.3,115844,6.1,01jan2015,630,75,47,37,53,91,21,54,61,4,62,31,43,50,Connecticut,matched (3)
10,Delaware,2015,1,741578,459337,61.9,436031,58.8,23306,5.1,01jan2015,824,87,0,0,41,85,18,31,76,14,60,24,37,14,Delaware,matched (3)
11,District of Columbia,2015,1,551709,385728,69.90000000000001,357083,64.7,28645,7.4,01jan2015,727,10,19,49,62,43,27,63,54,2,66,9,47,27,District of Columbia,matched (3)
12,Florida,2015,1,16112499,9569905,59.4,9016407,56,553498,5.8,01jan2015,921,86,23,48,60,89,25,60,78,8,71,27,47,63,Florida,matched (3)
13,Georgia,2015,1,7708410,4748803,61.6,4445723,57.7,303080,6.4,01jan2015,1018,69,48,69,64,84,19,61,61,14,76,18,71,32,Georgia,matched (3)
15,Hawaii,2015,1,1083320,670037,61.9,643262,59.4,26775,4,01jan2015,1115,6,16,58,44,75,13,36,60,14,72,16,50,27,Hawaii,matched (3)
16,Idaho,2015,1,1235995,785111,63.5,752510,60.9,32601,4.2,01jan2015,1212,45,64,12,73,82,30,49,39,3,74,36,55,86,Idaho,matched (3)
17,Illinois,2015,1,10055159,6479540,64.40000000000001,6088283,60.5,391257,6,01jan2015,1309,79,59,50,60,91,25,68,65,16,66,27,53,92,Illinois,matched (3)
18,Indiana,2015,1,5105318,3247783,63.6,3072369,60.2,175414,5.4,01jan2015,1406,70,17,60,63,83,27,56,59,6,58,36,32,21,Indiana,matched (3)
19,Iowa,2015,1,2425901,1702933,70.2,1635995,67.40000000000001,66938,3.9,01jan2015,1503,47,0,42,59,85,29,50,43,13,66,23,54,17,Iowa,matched (3)
20,Kansas,2015,1,2199392,1490808,67.8,1426366,64.90000000000001,64442,4.3,01jan2015,1600,33,31,23,63,73,24,80,57,11,67,38,30,21,Kansas,matched (3)
21,Kentucky,2015,1,3434668,1984321,57.8,1876851,54.6,107470,5.4,01jan2015,1697,50,30,83,60,63,15,51,53,10,64,19,32,35,Kentucky,matched (3)
22,Louisiana,2015,1,3557644,2185858,61.4,2035826,57.2,150032,6.9,01jan2015,1794,48,23,65,57,80,14,58,37,14,66,14,40,53,Louisiana,matched (3)
23,Maine,2015,1,1090052,688572,63.2,654375,60,34197,5,01jan2015,1891,50,0,14,73,88,46,46,73,4,57,35,44,43,Maine,matched (3)
24,Maryland,2015,1,4684957,3132769,66.90000000000001,2962280,63.2,170489,5.4,01jan2015,1988,61,35,70,59,78,19,78,59,8,68,21,45,61,Maryland,matched (3)
25,Massachusetts,2015,1,5485149,3605565,65.7,3420586,62.4,184979,5.1,01jan2015,2085,57,23,100,63,80,30,68,64,7,68,22,53,70,Massachusetts,matched (3)
26,Michigan,2015,1,7872842,4751644,60.4,4466114,56.7,285530,6,01jan2015,2182,42,35,88,63,91,29,57,72,14,62,30,63,68,Michigan,matched (3)
27,Minnesota,2015,1,4268005,2986322,70,2874200,67.3,112122,3.8,01jan2015,2279,69,57,59,63,80,36,59,85,11,66,25,47,54,Minnesota,matched (3)
28,Mississippi,2015,1,2275388,1252920,55.1,1168833,51.4,84087,6.7,01jan2015,2376,75,30,31,55,63,24,87,73,11,54,11,47,9,Mississippi,matched (3)
29,Missouri,2015,1,4723434,3070254,65,2899964,61.4,170290,5.5,01jan2015,2473,61,89,77,57,88,23,66,81,15,62,22,41,47,Missouri,matched (3)
30,Montana,2015,1,810518,514152,63.4,492201,60.7,21951,4.3,01jan2015,2570,16,64,41,75,68,27,57,33,24,62,24,39,0,Montana,matched (3)
31,Nebraska,2015,1,1436238,1005660,70,976214,68,29446,2.9,01jan2015,2667,51,77,62,52,100,29,46,77,5,65,33,47,29,Nebraska,matched (3)
32,Nevada,2015,1,2214505,1399890,63.2,1299134,58.7,100756,7.2,01jan2015,2764,44,30,21,55,80,27,60,40,5,73,27,36,21,Nevada,matched (3)
33,New Hampshire,2015,1,1086161,745311,68.59999999999999,716971,66,28340,3.8,01jan2015,2861,17,44,85,58,68,26,84,79,10,60,48,48,23,New Hampshire,matched (3)
34,New Jersey,2015,1,7005361,4501741,64.3,4209904,60.1,291837,6.5,01jan2015,2958,72,35,42,59,93,26,63,78,8,71,25,45,63,New Jersey,matched (3)
35,New Mexico,2015,1,1607891,935890,58.2,875658,54.5,60232,6.4,01jan2015,3055,73,0,20,64,61,26,75,32,0,66,18,46,10,New Mexico,matched (3)
36,New York,2015,1,15710297,9544579,60.8,8997585,57.3,546994,5.7,01jan2015,3152,78,44,64,60,79,26,62,70,11,81,24,41,68,New York,matched (3)
37,Los Angeles County,2015,1,7978861,4997442,62.6,4622167,57.9,375275,7.5,01jan2015,3249,73,74,41,65,89,25,57,71,6,66,34,43,53,North Carolina,matched (3)
38,North Dakota,2015,1,575263,415928,72.3,404928,70.40000000000001,11000,2.6,01jan2015,3346,71,0,46,63,74,20,47,40,12,54,18,67,0,North Dakota,matched (3)
39,Ohio,2015,1,9112531,5708153,62.6,5415427,59.4,292726,5.1,01jan2015,3443,78,39,72,59,86,24,55,65,14,62,37,36,50,Ohio,matched (3)
40,Oklahoma,2015,1,2960127,1821827,61.5,1745942,59,75885,4.2,01jan2015,3540,23,11,20,52,76,17,48,56,7,52,40,32,32,Oklahoma,matched (3)
41,Oregon,2015,1,3188456,1953568,61.3,1836649,57.6,116919,6,01jan2015,3637,20,16,37,43,42,27,30,38,4,53,20,20,15,Oregon,matched (3)
42,Pennsylvania,2015,1,10211674,6399152,62.7,6054716,59.3,344436,5.4,01jan2015,3734,69,17,79,64,89,23,57,79,12,65,26,46,80,Pennsylvania,matched (3)
44,Rhode Island,2015,1,854526,555165,65,518752,60.7,36413,6.6,01jan2015,3831,48,0,76,55,69,27,57,41,4,62,34,83,34,Rhode Island,matched (3)
45,South Carolina,2015,1,3790503,2260386,59.6,2113892,55.8,146494,6.5,01jan2015,3928,94,43,63,60,77,23,58,56,6,64,30,41,52,South Carolina,matched (3)
46,South Dakota,2015,1,645737,448587,69.5,433802,67.2,14785,3.3,01jan2015,4025,21,43,0,53,70,18,54,34,19,65,39,66,49,South Dakota,matched (3)
47,Tennessee,2015,1,5133934,3044305,59.3,2855925,55.6,188380,6.2,01jan2015,4122,41,25,68,59,76,18,53,82,9,64,28,46,52,Tennessee,matched (3)
48,Texas,2015,1,20324220,13053525,64.2,12469536,61.4,583989,4.5,01jan2015,4219,73,37,78,61,92,17,66,80,9,68,24,50,73,Texas,matched (3)
49,Utah,2015,1,2119790,1443389,68.09999999999999,1391016,65.59999999999999,52373,3.6,01jan2015,4316,42,32,33,62,73,20,58,84,5,67,15,55,57,Utah,matched (3)
50,Vermont,2015,1,513942,346140,67.40000000000001,333128,64.8,13012,3.8,01jan2015,4413,72,0,18,49,77,39,58,66,0,66,29,38,45,Vermont,matched (3)
51,Virginia,2015,1,6468554,4228612,65.40000000000001,4023313,62.2,205299,4.9,01jan2015,4510,17,24,34,30,39,20,36,37,3,59,15,32,25,Virginia,matched (3)
53,Washington,2015,1,5571780,3527423,63.3,3323927,59.7,203496,5.8,01jan2015,4607,41,33,16,57,77,28,57,86,8,65,34,43,62,Washington,matched (3)
54,West Virginia,2015,1,1482139,779937,52.6,728175,49.1,51762,6.6,01jan2015,4704,28,27,20,61,52,20,51,58,20,53,36,45,59,West Virginia,matched (3)
55,Wisconsin,2015,1,4536665,3087779,68.09999999999999,2938795,64.8,148984,4.8,01jan2015,4801,44,9,57,68,74,24,52,73,12,60,32,41,66,Wisconsin,matched (3)
56,Wyoming,2015,1,450095,305125,67.8,293147,65.09999999999999,11978,3.9,01jan2015,4898,42,48,16,57,46,7,78,17,0,60,15,51,,Wyoming,matched (3)
1,Alabama,2016,1,3806737,2172388,57.1,2042932,53.7,129456,6,01jan2016,60,34,85,11,63,54,14,31,58,17,63,38,33,16,Alabama,matched (3)
2,Alaska,2016,1,544515,362326,66.5,338026,62.1,24300,6.7,01jan2016,157,10,0,73,64,62,21,39,75,9,65,39,41,21,Alaska,matched (3)
4,Arizona,2016,1,5332241,3199470,60,3019993,56.6,179477,5.6,01jan2016,254,48,9,34,61,65,16,43,63,13,68,46,39,26,Arizona,matched (3)
5,Arkansas,2016,1,2304763,1337486,58,1280917,55.6,56569,4.2,01jan2016,351,55,18,17,56,66,17,33,50,11,64,33,61,0,Arkansas,matched (3)
6,California,2016,1,30466355,18926070,62.1,17855481,58.6,1070589,5.7,01jan2016,448,75,37,43,59,80,15,42,79,15,74,41,47,57,California,matched (3)
8,Colorado,2016,1,4280284,2855252,66.7,2756418,64.40000000000001,98834,3.5,01jan2016,545,62,46,81,62,71,17,47,76,15,73,41,29,48,Colorado,matched (3)
9,Connecticut,2016,1,2872571,1881587,65.5,1778448,61.9,103139,5.5,01jan2016,642,59,56,66,55,78,15,36,57,11,66,38,45,30,Connecticut,matched (3)
10,Delaware,2016,1,749960,471595,62.9,449898,60,21697,4.6,01jan2016,836,19,0,26,55,65,13,44,77,7,75,57,41,36,Delaware,matched (3)
11,District of Columbia,2016,1,560191,393217,70.2,368138,65.7,25079,6.4,01jan2016,739,22,34,60,54,48,20,43,42,29,67,14,45,20,District of Columbia,matched (3)
12,Florida,2016,1,16448996,9693636,58.9,9210489,56,483147,5,01jan2016,933,86,43,57,56,70,17,31,72,16,70,37,34,39,Florida,matched (3)
13,Georgia,2016,1,7825048,4834723,61.8,4567840,58.4,266883,5.5,01jan2016,1030,64,51,45,64,73,12,41,59,16,68,39,38,32,Georgia,matched (3)
15,Hawaii,2016,1,1090993,678412,62.2,657553,60.3,20859,3.1,01jan2016,1127,41,20,31,58,67,9,31,33,0,86,41,63,23,Hawaii,matched (3)
16,Idaho,2016,1,1259661,805747,64,773795,61.4,31952,4,01jan2016,1224,27,73,37,60,51,15,36,48,11,67,22,61,43,Idaho,matched (3)
17,Illinois,2016,1,10050952,6567794,65.3,6167588,61.4,400206,6.1,01jan2016,1321,44,33,63,62,80,17,35,66,25,70,39,45,49,Illinois,matched (3)
18,Indiana,2016,1,5130607,3320240,64.7,3165306,61.7,154934,4.7,01jan2016,1418,52,33,33,67,65,16,42,58,18,65,52,29,40,Indiana,matched (3)
19,Iowa,2016,1,2435959,1699371,69.8,1637272,67.2,62099,3.7,01jan2016,1515,46,21,24,67,59,16,30,46,15,63,42,55,19,Iowa,matched (3)
20,Kansas,2016,1,2209104,1489470,67.40000000000001,1430646,64.8,58824,3.9,01jan2016,1612,39,12,13,64,53,15,31,30,19,59,26,35,17,Kansas,matched (3)
21,Kentucky,2016,1,3450760,1996063,57.8,1890603,54.8,105460,5.3,01jan2016,1709,58,23,24,74,69,13,48,37,14,65,20,29,20,Kentucky,matched (3)
22,Louisiana,2016,1,3576100,2137970,59.8,2006984,56.1,130986,6.1,01jan2016,1806,68,46,34,64,59,13,43,37,11,71,37,51,23,Louisiana,matched (3)
23,Maine,2016,1,1092165,683163,62.6,656256,60.1,26907,3.9,01jan2016,1903,58,37,60,66,72,18,32,80,10,61,33,45,29,Maine,matched (3)
24,Maryland,2016,1,4705523,3151182,67,3006161,63.9,145021,4.6,01jan2016,2000,72,34,41,56,65,16,33,62,19,71,37,40,77,Maryland,matched (3)
25,Massachusetts,2016,1,5522865,3589829,65,3435046,62.2,154783,4.3,01jan2016,2097,54,43,58,57,80,17,33,63,14,70,40,50,43,Massachusetts,matched (3)
26,Michigan,2016,1,7898555,4808390,60.9,4572298,57.9,236092,4.9,01jan2016,2194,44,43,67,65,72,17,35,63,21,67,38,50,30,Michigan,matched (3)
27,Minnesota,2016,1,4299516,3022094,70.3,2910450,67.7,111644,3.7,01jan2016,2291,63,50,43,63,66,18,36,71,20,68,39,40,30,Minnesota,matched (3)
28,Mississippi,2016,1,2281016,1277682,56,1199510,52.6,78172,6.1,01jan2016,2388,58,0,32,61,43,12,39,47,12,58,43,46,19,Mississippi,matched (3)
29,Missouri,2016,1,4742971,3082319,65,2947440,62.1,134879,4.4,01jan2016,2485,56,72,62,66,73,13,29,61,21,66,41,38,34,Missouri,matched (3)
30,Montana,2016,1,818726,521657,63.7,499647,61,22010,4.2,01jan2016,2582,19,25,33,66,54,11,26,31,19,68,51,51,20,Montana,matched (3)
31,Nebraska,2016,1,1446517,1009609,69.8,979019,67.7,30590,3,01jan2016,2679,58,43,43,60,66,11,30,41,13,68,42,32,25,Nebraska,matched (3)
32,Nevada,2016,1,2257929,1416059,62.7,1328885,58.9,87174,6.2,01jan2016,2776,21,43,23,49,64,16,27,53,10,68,48,32,10,Nevada,matched (3)
33,New Hampshire,2016,1,1092728,748628,68.5,726884,66.5,21744,2.9,01jan2016,2873,78,100,39,54,83,22,38,48,17,68,29,40,23,New Hampshire,matched (3)
34,New Jersey,2016,1,7021090,4480839,63.8,4255861,60.6,224978,5,01jan2016,2970,70,32,48,56,68,16,37,61,22,71,42,44,62,New Jersey,matched (3)
35,New Mexico,2016,1,1614274,935749,58,874748,54.2,61001,6.5,01jan2016,3067,27,0,13,71,55,25,37,22,7,70,47,38,13,New Mexico,matched (3)
36,New York,2016,1,15724712,9591743,61,9126494,58,465249,4.9,01jan2016,3164,61,45,61,60,86,16,41,77,15,70,42,49,52,New York,matched (3)
37,Los Angeles County,2016,1,8031155,4995340,62.2,4716316,58.7,279024,5.6,01jan2016,3261,82,21,55,71,70,16,35,56,17,70,40,37,30,North Carolina,matched (3)
38,North Dakota,2016,1,580211,412241,71.09999999999999,399340,68.8,12901,3.1,01jan2016,3358,66,0,0,64,60,14,33,49,5,47,29,81,19,North Dakota,matched (3)
39,Ohio,2016,1,9139320,5732680,62.7,5448886,59.6,283794,5,01jan2016,3455,57,45,49,62,66,17,38,67,19,69,47,38,46,Ohio,matched (3)
40,Oklahoma,2016,1,2982272,1837085,61.6,1752370,58.8,84715,4.6,01jan2016,3552,38,14,16,71,67,11,33,60,16,71,42,50,26,Oklahoma,matched (3)
41,Oregon,2016,1,3246888,2020960,62.2,1918358,59.1,102602,5.1,01jan2016,3649,39,37,23,74,72,22,42,50,11,67,41,29,33,Oregon,matched (3)
42,Pennsylvania,2016,1,10220491,6445838,63.1,6107965,59.8,337873,5.2,01jan2016,3746,68,32,49,60,79,15,36,58,19,68,39,46,44,Pennsylvania,matched (3)
44,Rhode Island,2016,1,856460,553553,64.59999999999999,523523,61.1,30030,5.4,01jan2016,3843,27,0,66,60,73,16,47,62,18,64,30,53,30,Rhode Island,matched (3)
45,South Carolina,2016,1,3854849,2291091,59.4,2166397,56.2,124694,5.4,01jan2016,3940,45,78,18,64,67,16,30,56,12,69,50,35,47,South Carolina,matched (3)
46,South Dakota,2016,1,650925,451130,69.3,438270,67.3,12860,2.9,01jan2016,4037,15,0,11,58,38,19,35,30,20,60,49,54,17,South Dakota,matched (3)
47,Tennessee,2016,1,5184655,3084435,59.5,2936397,56.6,148038,4.8,01jan2016,4134,38,14,41,65,61,12,40,40,9,72,59,39,25,Tennessee,matched (3)
48,Texas,2016,1,20734558,13208828,63.7,12624562,60.9,584266,4.4,01jan2016,4231,65,36,50,61,78,12,36,65,22,72,41,52,50,Texas,matched (3)
49,Utah,2016,1,2166840,1481650,68.40000000000001,1428215,65.90000000000001,53435,3.6,01jan2016,4328,47,26,21,66,77,17,28,49,18,75,23,52,18,Utah,matched (3)
50,Vermont,2016,1,514579,343783,66.8,332316,64.59999999999999,11467,3.3,01jan2016,4425,61,0,69,64,67,16,14,41,22,58,21,51,11,Vermont,matched (3)
51,Virginia,2016,1,6518557,4217419,64.7,4046321,62.1,171098,4.1,01jan2016,4522,51,44,78,67,79,16,40,69,15,73,43,44,29,Virginia,matched (3)
53,Washington,2016,1,5676920,3601379,63.4,3402586,59.9,198793,5.5,01jan2016,4619,74,37,61,61,71,18,37,64,15,68,38,51,27,Washington,matched (3)
54,West Virginia,2016,1,1476141,782601,53,732293,49.6,50308,6.4,01jan2016,4716,34,20,43,64,38,14,38,36,15,67,47,60,11,West Virginia,matched (3)
55,Wisconsin,2016,1,4554468,3115613,68.40000000000001,2982875,65.5,132738,4.3,01jan2016,4813,53,52,48,61,66,20,33,61,16,67,52,37,39,Wisconsin,matched (3)
56,Wyoming,2016,1,450725,303381,67.3,287824,63.9,15557,5.1,01jan2016,4910,33,0,0,57,46,21,24,7,20,64,25,53,,Wyoming,matched (3)
1,Alabama,2017,1,3824674,2190329,57.3,2071081,54.2,119248,5.4,01jan2017,72,35,8,35,58,52,9,21,41,34,67,78,39,21,Alabama,matched (3)
2,Alaska,2017,1,546799,361184,66.09999999999999,336091,61.5,25093,6.9,01jan2017,169,10,42,0,49,28,15,17,43,0,65,74,55,0,Alaska,matched (3)
4,Arizona,2017,1,5440651,3282429,60.3,3114283,57.2,168146,5.1,01jan2017,266,68,93,27,53,61,14,28,65,28,70,64,41,12,Arizona,matched (3)
5,Arkansas,2017,1,2317585,1340760,57.9,1291336,55.7,49424,3.7,01jan2017,363,65,32,15,49,48,7,29,37,36,64,57,61,30,Arkansas,matched (3)
6,California,2017,1,30730068,19105316,62.2,18112068,58.9,993248,5.2,01jan2017,460,72,32,53,53,78,12,30,76,33,75,68,48,60,California,matched (3)
8,Colorado,2017,1,4361225,2935360,67.3,2853461,65.40000000000001,81899,2.8,01jan2017,557,57,95,59,63,69,9,30,71,29,74,65,26,16,Colorado,matched (3)
9,Connecticut,2017,1,2875900,1903526,66.2,1811745,63,91781,4.8,01jan2017,654,61,17,44,48,72,18,21,53,30,68,68,50,32,Connecticut,matched (3)
10,Delaware,2017,1,758108,473437,62.4,451676,59.6,21761,4.6,01jan2017,848,35,0,0,53,55,12,12,42,43,74,52,58,25,Delaware,matched (3)
11,District of Columbia,2017,1,567198,398514,70.3,374473,66,24041,6,01jan2017,751,20,21,0,48,46,10,22,42,23,68,30,52,18,District of Columbia,matched (3)
12,Florida,2017,1,16788545,9973240,59.4,9517115,56.7,456125,4.6,01jan2017,945,84,25,47,49,71,12,27,76,34,74,64,30,35,Florida,matched (3)
13,Georgia,2017,1,7944103,4996271,62.9,4736145,59.6,260126,5.2,01jan2017,1042,59,50,40,56,74,10,28,66,35,75,66,42,38,Georgia,matched (3)
