date,ebay,State
2018-11-04,43,NJ
2018-11-11,43,NJ
2018-11-18,53,NJ
2018-11-25,56,NJ
2018-12-02,46,NJ
2018-12-09,48,NJ
2018-12-16,44,NJ
2018-12-23,42,NJ
2018-12-30,43,NJ
2015-01-04,62,NM
2015-01-11,81,NM
2015-01-18,69,NM
2015-01-25,73,NM
2015-02-01,65,NM
2015-02-08,67,NM
2015-02-15,77,NM
2015-02-22,76,NM
2015-03-01,77,NM
2015-03-08,88,NM
2015-03-15,65,NM
2015-03-22,73,NM
2015-03-29,79,NM
2015-04-05,67,NM
2015-04-12,71,NM
2015-04-19,79,NM
2015-04-26,77,NM
2015-05-03,82,NM
2015-05-10,84,NM
2015-05-17,82,NM
2015-05-24,83,NM
2015-05-31,76,NM
2015-06-07,89,NM
2015-06-14,56,NM
2015-06-21,69,NM
2015-06-28,72,NM
2015-07-05,63,NM
2015-07-12,84,NM
2015-07-19,73,NM
2015-07-26,61,NM
2015-08-02,83,NM
2015-08-09,100,NM
2015-08-16,71,NM
2015-08-23,66,NM
2015-08-30,72,NM
2015-09-06,75,NM
2015-09-13,64,NM
2015-09-20,69,NM
2015-09-27,64,NM
2015-10-04,78,NM
2015-10-11,55,NM
2015-10-18,67,NM
2015-10-25,70,NM
2015-11-01,77,NM
2015-11-08,61,NM
2015-11-15,81,NM
2015-11-22,87,NM
2015-11-29,70,NM
2015-12-06,75,NM
2015-12-13,85,NM
2015-12-20,75,NM
2015-12-27,71,NM
2016-01-03,64,NM
2016-01-10,45,NM
2016-01-17,62,NM
2016-01-24,60,NM
2016-01-31,57,NM
2016-02-07,56,NM
2016-02-14,52,NM
2016-02-21,52,NM
2016-02-28,57,NM
2016-03-06,56,NM
2016-03-13,64,NM
2016-03-20,66,NM
2016-03-27,59,NM
2016-04-03,65,NM
2016-04-10,50,NM
2016-04-17,57,NM
2016-04-24,59,NM
2016-05-01,66,NM
2016-05-08,67,NM
2016-05-15,61,NM
2016-05-22,49,NM
2016-05-29,52,NM
2016-06-05,56,NM
2016-06-12,50,NM
2016-06-19,65,NM
2016-06-26,74,NM
2016-07-03,69,NM
2016-07-10,53,NM
2016-07-17,65,NM
2016-07-24,57,NM
2016-07-31,55,NM
2016-08-07,54,NM
2016-08-14,55,NM
2016-08-21,63,NM
2016-08-28,57,NM
2016-09-04,59,NM
2016-09-11,58,NM
2016-09-18,55,NM
2016-09-25,50,NM
2016-10-02,51,NM
2016-10-09,58,NM
2016-10-16,53,NM
2016-10-23,43,NM
2016-10-30,51,NM
2016-11-06,46,NM
2016-11-13,40,NM
2016-11-20,69,NM
2016-11-27,56,NM
2016-12-04,55,NM
2016-12-11,63,NM
2016-12-18,49,NM
2016-12-25,56,NM
2017-01-01,57,NM
2017-01-08,57,NM
2017-01-15,50,NM
2017-01-22,52,NM
2017-01-29,44,NM
2017-02-05,53,NM
2017-02-12,42,NM
2017-02-19,48,NM
2017-02-26,59,NM
2017-03-05,50,NM
2017-03-12,60,NM
2017-03-19,59,NM
2017-03-26,54,NM
2017-04-02,52,NM
2017-04-09,53,NM
2017-04-16,53,NM
2017-04-23,51,NM
2017-04-30,56,NM
2017-05-07,45,NM
2017-05-14,57,NM
2017-05-21,52,NM
2017-05-28,60,NM
2017-06-04,49,NM
2017-06-11,49,NM
2017-06-18,48,NM
2017-06-25,54,NM
2017-07-02,62,NM
2017-07-09,62,NM
2017-07-16,58,NM
2017-07-23,58,NM
2017-07-30,59,NM
2017-08-06,62,NM
2017-08-13,57,NM
2017-08-20,53,NM
2017-08-27,48,NM
2017-09-03,52,NM
2017-09-10,54,NM
2017-09-17,54,NM
2017-09-24,50,NM
2017-10-01,52,NM
2017-10-08,49,NM
2017-10-15,44,NM
2017-10-22,49,NM
2017-10-29,41,NM
2017-11-05,52,NM
2017-11-12,51,NM
2017-11-19,52,NM
2017-11-26,59,NM
2017-12-03,60,NM
2017-12-10,59,NM
2017-12-17,47,NM
2017-12-24,52,NM
2017-12-31,48,NM
2018-01-07,51,NM
2018-01-14,46,NM
2018-01-21,53,NM
2018-01-28,51,NM
2018-02-04,50,NM
2018-02-11,50,NM
2018-02-18,53,NM
2018-02-25,56,NM
2018-03-04,55,NM
2018-03-11,52,NM
2018-03-18,51,NM
2018-03-25,46,NM
2018-04-01,50,NM
2018-04-08,47,NM
2018-04-15,42,NM
2018-04-22,47,NM
2018-04-29,44,NM
2018-05-06,39,NM
2018-05-13,40,NM
2018-05-20,38,NM
2018-05-27,44,NM
2018-06-03,41,NM
2018-06-10,42,NM
2018-06-17,46,NM
2018-06-24,45,NM
2018-07-01,42,NM
2018-07-08,35,NM
2018-07-15,43,NM
2018-07-22,47,NM
2018-07-29,47,NM
2018-08-05,47,NM
2018-08-12,41,NM
2018-08-19,46,NM
2018-08-26,39,NM
2018-09-02,40,NM
2018-09-09,52,NM
2018-09-16,39,NM
2018-09-23,40,NM
2018-09-30,40,NM
2018-10-07,47,NM
2018-10-14,42,NM
2018-10-21,39,NM
2018-10-28,38,NM
2018-11-04,36,NM
2018-11-11,46,NM
2018-11-18,50,NM
2018-11-25,41,NM
2018-12-02,45,NM
2018-12-09,42,NM
2018-12-16,42,NM
2018-12-23,34,NM
2018-12-30,36,NM
2015-01-04,95,NY
2015-01-11,95,NY
2015-01-18,100,NY
2015-01-25,96,NY
2015-02-01,94,NY
2015-02-08,97,NY
2015-02-15,99,NY
2015-02-22,100,NY
2015-03-01,93,NY
2015-03-08,97,NY
2015-03-15,94,NY
2015-03-22,97,NY
2015-03-29,98,NY
2015-04-05,90,NY
2015-04-12,95,NY
2015-04-19,97,NY
2015-04-26,96,NY
2015-05-03,88,NY
2015-05-10,88,NY
2015-05-17,91,NY
2015-05-24,94,NY
2015-05-31,94,NY
2015-06-07,93,NY
2015-06-14,97,NY
2015-06-21,95,NY
2015-06-28,93,NY
2015-07-05,88,NY
2015-07-12,91,NY
2015-07-19,93,NY
2015-07-26,89,NY
2015-08-02,93,NY
2015-08-09,96,NY
2015-08-16,90,NY
2015-08-23,89,NY
2015-08-30,94,NY
2015-09-06,89,NY
2015-09-13,81,NY
2015-09-20,84,NY
2015-09-27,88,NY
2015-10-04,89,NY
2015-10-11,88,NY
2015-10-18,85,NY
2015-10-25,86,NY
2015-11-01,88,NY
2015-11-08,92,NY
2015-11-15,89,NY
2015-11-22,99,NY
2015-11-29,99,NY
2015-12-06,95,NY
2015-12-13,93,NY
2015-12-20,87,NY
2015-12-27,95,NY
2016-01-03,82,NY
2016-01-10,77,NY
2016-01-17,75,NY
2016-01-24,79,NY
2016-01-31,73,NY
2016-02-07,70,NY
2016-02-14,74,NY
2016-02-21,83,NY
2016-02-28,75,NY
2016-03-06,76,NY
2016-03-13,79,NY
2016-03-20,74,NY
2016-03-27,79,NY
2016-04-03,79,NY
2016-04-10,75,NY
2016-04-17,65,NY
2016-04-24,71,NY
2016-05-01,72,NY
2016-05-08,68,NY
2016-05-15,67,NY
2016-05-22,72,NY
2016-05-29,74,NY
2016-06-05,74,NY
2016-06-12,69,NY
2016-06-19,70,NY
2016-06-26,69,NY
2016-07-03,71,NY
2016-07-10,71,NY
2016-07-17,70,NY
2016-07-24,71,NY
2016-07-31,72,NY
2016-08-07,70,NY
2016-08-14,71,NY
2016-08-21,70,NY
2016-08-28,71,NY
2016-09-04,75,NY
2016-09-11,69,NY
2016-09-18,69,NY
2016-09-25,65,NY
2016-10-02,65,NY
2016-10-09,66,NY
2016-10-16,67,NY
2016-10-23,66,NY
2016-10-30,64,NY
2016-11-06,64,NY
2016-11-13,68,NY
2016-11-20,77,NY
2016-11-27,76,NY
2016-12-04,73,NY
2016-12-11,73,NY
2016-12-18,69,NY
2016-12-25,66,NY
2017-01-01,66,NY
2017-01-08,66,NY
2017-01-15,69,NY
2017-01-22,65,NY
2017-01-29,73,NY
2017-02-05,64,NY
2017-02-12,64,NY
2017-02-19,70,NY
2017-02-26,66,NY
2017-03-05,75,NY
2017-03-12,70,NY
2017-03-19,66,NY
2017-03-26,68,NY
2017-04-02,71,NY
2017-04-09,73,NY
2017-04-16,71,NY
2017-04-23,71,NY
2017-04-30,76,NY
2017-05-07,72,NY
2017-05-14,73,NY
2017-05-21,74,NY
2017-05-28,72,NY
2017-06-04,68,NY
2017-06-11,59,NY
2017-06-18,58,NY
2017-06-25,65,NY
2017-07-02,74,NY
2017-07-09,63,NY
2017-07-16,65,NY
2017-07-23,70,NY
2017-07-30,71,NY
2017-08-06,68,NY
2017-08-13,72,NY
2017-08-20,72,NY
2017-08-27,69,NY
2017-09-03,72,NY
2017-09-10,68,NY
2017-09-17,63,NY
2017-09-24,64,NY
2017-10-01,62,NY
2017-10-08,75,NY
2017-10-15,70,NY
2017-10-22,64,NY
2017-10-29,65,NY
2017-11-05,66,NY
2017-11-12,70,NY
2017-11-19,75,NY
2017-11-26,71,NY
2017-12-03,70,NY
2017-12-10,77,NY
2017-12-17,71,NY
2017-12-24,67,NY
2017-12-31,68,NY
2018-01-07,57,NY
2018-01-14,60,NY
2018-01-21,62,NY
2018-01-28,63,NY
2018-02-04,68,NY
2018-02-11,59,NY
2018-02-18,60,NY
2018-02-25,64,NY
2018-03-04,68,NY
2018-03-11,61,NY
2018-03-18,62,NY
2018-03-25,64,NY
2018-04-01,67,NY
2018-04-08,59,NY
2018-04-15,66,NY
2018-04-22,58,NY
2018-04-29,62,NY
2018-05-06,62,NY
2018-05-13,56,NY
2018-05-20,56,NY
2018-05-27,66,NY
2018-06-03,61,NY
2018-06-10,58,NY
2018-06-17,56,NY
2018-06-24,63,NY
2018-07-01,60,NY
2018-07-08,60,NY
2018-07-15,53,NY
2018-07-22,57,NY
2018-07-29,56,NY
2018-08-05,60,NY
2018-08-12,63,NY
2018-08-19,54,NY
2018-08-26,57,NY
2018-09-02,58,NY
2018-09-09,55,NY
2018-09-16,53,NY
2018-09-23,56,NY
2018-09-30,60,NY
2018-10-07,58,NY
2018-10-14,56,NY
2018-10-21,53,NY
2018-10-28,53,NY
2018-11-04,59,NY
2018-11-11,55,NY
2018-11-18,67,NY
2018-11-25,67,NY
2018-12-02,61,NY
2018-12-09,55,NY
2018-12-16,55,NY
2018-12-23,56,NY
2018-12-30,55,NY
2015-01-04,87,NC
2015-01-11,84,NC
2015-01-18,90,NC
2015-01-25,85,NC
2015-02-01,93,NC
2015-02-08,85,NC
2015-02-15,87,NC
2015-02-22,87,NC
2015-03-01,87,NC
2015-03-08,76,NC
2015-03-15,80,NC
2015-03-22,77,NC
2015-03-29,86,NC
2015-04-05,77,NC
2015-04-12,75,NC
2015-04-19,83,NC
2015-04-26,82,NC
2015-05-03,84,NC
2015-05-10,80,NC
2015-05-17,82,NC
2015-05-24,81,NC
2015-05-31,77,NC
2015-06-07,89,NC
2015-06-14,87,NC
2015-06-21,90,NC
2015-06-28,90,NC
2015-07-05,90,NC
2015-07-12,99,NC
2015-07-19,90,NC
2015-07-26,92,NC
2015-08-02,89,NC
2015-08-09,90,NC
2015-08-16,90,NC
2015-08-23,82,NC
2015-08-30,81,NC
2015-09-06,75,NC
2015-09-13,75,NC
2015-09-20,83,NC
2015-09-27,82,NC
2015-10-04,87,NC
2015-10-11,78,NC
2015-10-18,75,NC
2015-10-25,89,NC
2015-11-01,76,NC
2015-11-08,90,NC
2015-11-15,78,NC
2015-11-22,100,NC
2015-11-29,95,NC
2015-12-06,94,NC
2015-12-13,91,NC
2015-12-20,84,NC
2015-12-27,89,NC
2016-01-03,69,NC
2016-01-10,64,NC
2016-01-17,69,NC
2016-01-24,66,NC
2016-01-31,65,NC
2016-02-07,69,NC
2016-02-14,68,NC
2016-02-21,73,NC
2016-02-28,64,NC
2016-03-06,64,NC
2016-03-13,66,NC
2016-03-20,62,NC
2016-03-27,70,NC
2016-04-03,64,NC
2016-04-10,65,NC
2016-04-17,59,NC
2016-04-24,65,NC
2016-05-01,61,NC
2016-05-08,64,NC
2016-05-15,67,NC
2016-05-22,64,NC
2016-05-29,67,NC
2016-06-05,69,NC
2016-06-12,64,NC
2016-06-19,64,NC
2016-06-26,71,NC
2016-07-03,63,NC
2016-07-10,63,NC
2016-07-17,64,NC
2016-07-24,67,NC
2016-07-31,67,NC
2016-08-07,66,NC
2016-08-14,59,NC
2016-08-21,71,NC
2016-08-28,63,NC
2016-09-04,63,NC
2016-09-11,60,NC
2016-09-18,58,NC
2016-09-25,59,NC
2016-10-02,58,NC
2016-10-09,58,NC
2016-10-16,57,NC
2016-10-23,56,NC
2016-10-30,57,NC
2016-11-06,59,NC
2016-11-13,62,NC
2016-11-20,68,NC
2016-11-27,70,NC
2016-12-04,74,NC
2016-12-11,72,NC
2016-12-18,63,NC
2016-12-25,63,NC
2017-01-01,60,NC
2017-01-08,63,NC
2017-01-15,63,NC
2017-01-22,62,NC
2017-01-29,57,NC
2017-02-05,61,NC
2017-02-12,59,NC
2017-02-19,59,NC
2017-02-26,65,NC
2017-03-05,67,NC
2017-03-12,63,NC
2017-03-19,62,NC
2017-03-26,61,NC
2017-04-02,55,NC
2017-04-09,62,NC
2017-04-16,63,NC
2017-04-23,60,NC
2017-04-30,62,NC
2017-05-07,56,NC
2017-05-14,55,NC
2017-05-21,61,NC
2017-05-28,54,NC
2017-06-04,61,NC
2017-06-11,60,NC
2017-06-18,64,NC
2017-06-25,61,NC
2017-07-02,58,NC
2017-07-09,60,NC
2017-07-16,67,NC
2017-07-23,67,NC
2017-07-30,70,NC
2017-08-06,66,NC
2017-08-13,65,NC
2017-08-20,65,NC
2017-08-27,59,NC
2017-09-03,52,NC
2017-09-10,59,NC
2017-09-17,55,NC
2017-09-24,55,NC
2017-10-01,57,NC
2017-10-08,58,NC
2017-10-15,53,NC
2017-10-22,59,NC
2017-10-29,59,NC
2017-11-05,58,NC
2017-11-12,61,NC
2017-11-19,65,NC
2017-11-26,66,NC
2017-12-03,69,NC
2017-12-10,68,NC
2017-12-17,58,NC
2017-12-24,61,NC
2017-12-31,56,NC
2018-01-07,53,NC
2018-01-14,54,NC
2018-01-21,57,NC
2018-01-28,54,NC
2018-02-04,53,NC
2018-02-11,51,NC
2018-02-18,53,NC
2018-02-25,56,NC
2018-03-04,56,NC
2018-03-11,56,NC
2018-03-18,56,NC
2018-03-25,55,NC
2018-04-01,55,NC
2018-04-08,52,NC
2018-04-15,54,NC
2018-04-22,54,NC
2018-04-29,44,NC
2018-05-06,50,NC
2018-05-13,48,NC
2018-05-20,48,NC
2018-05-27,47,NC
2018-06-03,52,NC
2018-06-10,50,NC
2018-06-17,50,NC
2018-06-24,51,NC
2018-07-01,50,NC
2018-07-08,54,NC
2018-07-15,55,NC
2018-07-22,49,NC
2018-07-29,52,NC
2018-08-05,50,NC
2018-08-12,49,NC
2018-08-19,50,NC
2018-08-26,47,NC
2018-09-02,45,NC
2018-09-09,42,NC
2018-09-16,44,NC
2018-09-23,43,NC
2018-09-30,45,NC
2018-10-07,43,NC
2018-10-14,47,NC
2018-10-21,45,NC
2018-10-28,46,NC
2018-11-04,46,NC
2018-11-11,46,NC
2018-11-18,52,NC
2018-11-25,56,NC
2018-12-02,54,NC
2018-12-09,56,NC
2018-12-16,48,NC
2018-12-23,49,NC
2018-12-30,44,NC
2015-01-04,92,ND
2015-01-11,74,ND
2015-01-18,58,ND
2015-01-25,85,ND
2015-02-01,63,ND
2015-02-08,64,ND
2015-02-15,72,ND
2015-02-22,64,ND
2015-03-01,97,ND
2015-03-08,66,ND
2015-03-15,68,ND
2015-03-22,66,ND
2015-03-29,61,ND
2015-04-05,79,ND
2015-04-12,62,ND
2015-04-19,57,ND
2015-04-26,68,ND
2015-05-03,74,ND
2015-05-10,74,ND
2015-05-17,75,ND
2015-05-24,81,ND
2015-05-31,56,ND
2015-06-07,58,ND
2015-06-14,86,ND
2015-06-21,73,ND
2015-06-28,87,ND
2015-07-05,92,ND
2015-07-12,74,ND
2015-07-19,93,ND
2015-07-26,87,ND
2015-08-02,66,ND
2015-08-09,54,ND
2015-08-16,58,ND
2015-08-23,78,ND
2015-08-30,69,ND
2015-09-06,55,ND
2015-09-13,65,ND
2015-09-20,82,ND
2015-09-27,63,ND
2015-10-04,79,ND
2015-10-11,80,ND
2015-10-18,66,ND
2015-10-25,59,ND
2015-11-01,41,ND
2015-11-08,48,ND
2015-11-15,67,ND
2015-11-22,67,ND
2015-11-29,65,ND
2015-12-06,79,ND
2015-12-13,54,ND
2015-12-20,100,ND
2015-12-27,52,ND
2016-01-03,64,ND
2016-01-10,47,ND
2016-01-17,46,ND
2016-01-24,51,ND
2016-01-31,37,ND
2016-02-07,69,ND
2016-02-14,65,ND
2016-02-21,62,ND
2016-02-28,52,ND
2016-03-06,55,ND
2016-03-13,47,ND
2016-03-20,50,ND
2016-03-27,58,ND
2016-04-03,68,ND
2016-04-10,52,ND
2016-04-17,53,ND
2016-04-24,73,ND
2016-05-01,52,ND
2016-05-08,60,ND
2016-05-15,43,ND
2016-05-22,57,ND
2016-05-29,51,ND
2016-06-05,34,ND
2016-06-12,31,ND
2016-06-19,62,ND
2016-06-26,61,ND
2016-07-03,64,ND
2016-07-10,60,ND
2016-07-17,53,ND
2016-07-24,67,ND
2016-07-31,51,ND
2016-08-07,48,ND
2016-08-14,64,ND
2016-08-21,47,ND
2016-08-28,43,ND
2016-09-04,54,ND
2016-09-11,42,ND
2016-09-18,41,ND
2016-09-25,48,ND
2016-10-02,61,ND
2016-10-09,67,ND
2016-10-16,49,ND
2016-10-23,44,ND
2016-10-30,49,ND
2016-11-06,38,ND
2016-11-13,39,ND
2016-11-20,44,ND
2016-11-27,54,ND
2016-12-04,46,ND
2016-12-11,52,ND
2016-12-18,58,ND
2016-12-25,47,ND
2017-01-01,55,ND
2017-01-08,50,ND
2017-01-15,57,ND
2017-01-22,47,ND
2017-01-29,50,ND
2017-02-05,54,ND
2017-02-12,54,ND
2017-02-19,57,ND
2017-02-26,54,ND
2017-03-05,51,ND
2017-03-12,58,ND
2017-03-19,51,ND
2017-03-26,32,ND
2017-04-02,39,ND
2017-04-09,62,ND
2017-04-16,56,ND
2017-04-23,57,ND
2017-04-30,39,ND
2017-05-07,60,ND
2017-05-14,55,ND
2017-05-21,48,ND
2017-05-28,37,ND
2017-06-04,54,ND
2017-06-11,51,ND
2017-06-18,54,ND
2017-06-25,34,ND
2017-07-02,34,ND
2017-07-09,49,ND
2017-07-16,49,ND
2017-07-23,36,ND
2017-07-30,32,ND
2017-08-06,44,ND
2017-08-13,56,ND
2017-08-20,48,ND
2017-08-27,48,ND
2017-09-03,42,ND
2017-09-10,45,ND
2017-09-17,65,ND
2017-09-24,49,ND
2017-10-01,41,ND
2017-10-08,35,ND
2017-10-15,49,ND
2017-10-22,29,ND
2017-10-29,56,ND
2017-11-05,44,ND
2017-11-12,45,ND
2017-11-19,54,ND
2017-11-26,63,ND
2017-12-03,52,ND
2017-12-10,47,ND
2017-12-17,65,ND
2017-12-24,49,ND
2017-12-31,42,ND
2018-01-07,52,ND
2018-01-14,49,ND
2018-01-21,48,ND
2018-01-28,46,ND
2018-02-04,48,ND
2018-02-11,56,ND
2018-02-18,41,ND
2018-02-25,40,ND
2018-03-04,44,ND
2018-03-11,53,ND
2018-03-18,34,ND
2018-03-25,52,ND
2018-04-01,35,ND
2018-04-08,58,ND
2018-04-15,40,ND
2018-04-22,44,ND
2018-04-29,34,ND
2018-05-06,41,ND
2018-05-13,35,ND
2018-05-20,39,ND
2018-05-27,43,ND
2018-06-03,38,ND
2018-06-10,41,ND
2018-06-17,37,ND
2018-06-24,31,ND
2018-07-01,35,ND
2018-07-08,57,ND
2018-07-15,50,ND
2018-07-22,45,ND
2018-07-29,45,ND
2018-08-05,47,ND
2018-08-12,50,ND
2018-08-19,44,ND
2018-08-26,52,ND
2018-09-02,31,ND
2018-09-09,31,ND
2018-09-16,39,ND
2018-09-23,45,ND
2018-09-30,51,ND
2018-10-07,43,ND
2018-10-14,34,ND
2018-10-21,35,ND
2018-10-28,37,ND
2018-11-04,46,ND
2018-11-11,40,ND
2018-11-18,41,ND
2018-11-25,48,ND
2018-12-02,45,ND
2018-12-09,42,ND
2018-12-16,52,ND
2018-12-23,25,ND
2018-12-30,46,ND
2015-01-04,90,OH
2015-01-11,98,OH
2015-01-18,99,OH
2015-01-25,92,OH
2015-02-01,86,OH
2015-02-08,90,OH
2015-02-15,95,OH
2015-02-22,87,OH
2015-03-01,91,OH
2015-03-08,91,OH
2015-03-15,93,OH
2015-03-22,87,OH
2015-03-29,98,OH
2015-04-05,93,OH
2015-04-12,82,OH
2015-04-19,93,OH
2015-04-26,84,OH
2015-05-03,82,OH
2015-05-10,82,OH
2015-05-17,84,OH
2015-05-24,87,OH
2015-05-31,95,OH
2015-06-07,85,OH
2015-06-14,90,OH
2015-06-21,96,OH
2015-06-28,98,OH
2015-07-05,89,OH
2015-07-12,92,OH
2015-07-19,94,OH
2015-07-26,90,OH
2015-08-02,99,OH
2015-08-09,93,OH
2015-08-16,97,OH
2015-08-23,92,OH
2015-08-30,85,OH
2015-09-06,79,OH
2015-09-13,83,OH
2015-09-20,86,OH
2015-09-27,84,OH
2015-10-04,83,OH
2015-10-11,80,OH
2015-10-18,88,OH
2015-10-25,81,OH
2015-11-01,77,OH
2015-11-08,87,OH
2015-11-15,87,OH
2015-11-22,100,OH
2015-11-29,95,OH
2015-12-06,93,OH
2015-12-13,91,OH
2015-12-20,92,OH
2015-12-27,95,OH
2016-01-03,75,OH
2016-01-10,71,OH
2016-01-17,69,OH
2016-01-24,77,OH
2016-01-31,69,OH
2016-02-07,67,OH
2016-02-14,76,OH
2016-02-21,73,OH
2016-02-28,74,OH
2016-03-06,70,OH
2016-03-13,72,OH
2016-03-20,77,OH
2016-03-27,74,OH
2016-04-03,68,OH
2016-04-10,62,OH
2016-04-17,65,OH
2016-04-24,68,OH
2016-05-01,61,OH
2016-05-08,71,OH
2016-05-15,66,OH
2016-05-22,57,OH
2016-05-29,69,OH
2016-06-05,71,OH
2016-06-12,65,OH
2016-06-19,67,OH
2016-06-26,73,OH
2016-07-03,66,OH
2016-07-10,68,OH
2016-07-17,68,OH
2016-07-24,76,OH
2016-07-31,69,OH
2016-08-07,68,OH
2016-08-14,70,OH
2016-08-21,66,OH
2016-08-28,62,OH
2016-09-04,70,OH
2016-09-11,60,OH
2016-09-18,59,OH
2016-09-25,65,OH
2016-10-02,61,OH
2016-10-09,59,OH
2016-10-16,63,OH
2016-10-23,55,OH
2016-10-30,56,OH
2016-11-06,56,OH
2016-11-13,63,OH
2016-11-20,76,OH
2016-11-27,71,OH
2016-12-04,72,OH
2016-12-11,75,OH
2016-12-18,69,OH
2016-12-25,63,OH
2017-01-01,64,OH
2017-01-08,63,OH
2017-01-15,62,OH
2017-01-22,60,OH
2017-01-29,63,OH
2017-02-05,63,OH
2017-02-12,60,OH
2017-02-19,63,OH
2017-02-26,68,OH
2017-03-05,68,OH
2017-03-12,66,OH
2017-03-19,62,OH
2017-03-26,60,OH
2017-04-02,72,OH
2017-04-09,64,OH
2017-04-16,60,OH
2017-04-23,65,OH
2017-04-30,67,OH
2017-05-07,64,OH
2017-05-14,62,OH
2017-05-21,64,OH
2017-05-28,65,OH
2017-06-04,66,OH
2017-06-11,63,OH
2017-06-18,62,OH
2017-06-25,65,OH
2017-07-02,62,OH
2017-07-09,62,OH
2017-07-16,64,OH
2017-07-23,71,OH
2017-07-30,67,OH
2017-08-06,70,OH
2017-08-13,67,OH
2017-08-20,61,OH
2017-08-27,60,OH
2017-09-03,64,OH
2017-09-10,59,OH
2017-09-17,63,OH
2017-09-24,60,OH
2017-10-01,59,OH
2017-10-08,62,OH
2017-10-15,59,OH
2017-10-22,60,OH
2017-10-29,57,OH
2017-11-05,65,OH
2017-11-12,64,OH
2017-11-19,62,OH
2017-11-26,69,OH
2017-12-03,69,OH
2017-12-10,66,OH
2017-12-17,62,OH
2017-12-24,63,OH
2017-12-31,57,OH
2018-01-07,55,OH
2018-01-14,59,OH
2018-01-21,59,OH
2018-01-28,58,OH
2018-02-04,60,OH
2018-02-11,57,OH
2018-02-18,57,OH
2018-02-25,64,OH
2018-03-04,63,OH
2018-03-11,60,OH
2018-03-18,58,OH
2018-03-25,61,OH
2018-04-01,54,OH
2018-04-08,55,OH
2018-04-15,56,OH
2018-04-22,52,OH
2018-04-29,51,OH
2018-05-06,52,OH
2018-05-13,51,OH
2018-05-20,51,OH
2018-05-27,49,OH
2018-06-03,57,OH
2018-06-10,55,OH
2018-06-17,55,OH
2018-06-24,55,OH
2018-07-01,57,OH
2018-07-08,55,OH
2018-07-15,55,OH
2018-07-22,55,OH
2018-07-29,54,OH
2018-08-05,51,OH
2018-08-12,53,OH
2018-08-19,48,OH
2018-08-26,50,OH
2018-09-02,47,OH
2018-09-09,51,OH
2018-09-16,52,OH
2018-09-23,54,OH
2018-09-30,47,OH
2018-10-07,51,OH
2018-10-14,48,OH
2018-10-21,49,OH
2018-10-28,47,OH
2018-11-04,47,OH
2018-11-11,47,OH
2018-11-18,56,OH
2018-11-25,55,OH
2018-12-02,51,OH
2018-12-09,57,OH
2018-12-16,53,OH
2018-12-23,53,OH
2018-12-30,53,OH
2015-01-04,81,OK
2015-01-11,79,OK
2015-01-18,83,OK
2015-01-25,85,OK
2015-02-01,72,OK
2015-02-08,77,OK
2015-02-15,84,OK
2015-02-22,86,OK
2015-03-01,82,OK
2015-03-08,66,OK
2015-03-15,74,OK
2015-03-22,76,OK
2015-03-29,82,OK
2015-04-05,72,OK
2015-04-12,79,OK
2015-04-19,87,OK
2015-04-26,75,OK
2015-05-03,83,OK
2015-05-10,79,OK
2015-05-17,73,OK
2015-05-24,72,OK
2015-05-31,79,OK
2015-06-07,77,OK
2015-06-14,81,OK
2015-06-21,80,OK
2015-06-28,97,OK
2015-07-05,93,OK
2015-07-12,91,OK
2015-07-19,100,OK
2015-07-26,85,OK
2015-08-02,99,OK
2015-08-09,97,OK
2015-08-16,87,OK
2015-08-23,71,OK
2015-08-30,91,OK
2015-09-06,73,OK
2015-09-13,68,OK
2015-09-20,78,OK
2015-09-27,68,OK
2015-10-04,68,OK
2015-10-11,81,OK
2015-10-18,78,OK
2015-10-25,80,OK
2015-11-01,82,OK
2015-11-08,80,OK
2015-11-15,92,OK
2015-11-22,80,OK
2015-11-29,78,OK
2015-12-06,84,OK
2015-12-13,93,OK
2015-12-20,92,OK
2015-12-27,75,OK
2016-01-03,74,OK
2016-01-10,74,OK
2016-01-17,60,OK
2016-01-24,72,OK
2016-01-31,76,OK
2016-02-07,68,OK
2016-02-14,79,OK
2016-02-21,67,OK
2016-02-28,68,OK
2016-03-06,66,OK
2016-03-13,73,OK
2016-03-20,76,OK
2016-03-27,72,OK
2016-04-03,72,OK
2016-04-10,66,OK
2016-04-17,71,OK
2016-04-24,68,OK
2016-05-01,66,OK
2016-05-08,68,OK
2016-05-15,70,OK
2016-05-22,61,OK
2016-05-29,69,OK
2016-06-05,66,OK
2016-06-12,70,OK
2016-06-19,70,OK
2016-06-26,69,OK
2016-07-03,67,OK
2016-07-10,65,OK
2016-07-17,71,OK
2016-07-24,63,OK
2016-07-31,68,OK
2016-08-07,58,OK
2016-08-14,70,OK
2016-08-21,56,OK
2016-08-28,59,OK
2016-09-04,56,OK
2016-09-11,61,OK
2016-09-18,61,OK
2016-09-25,64,OK
2016-10-02,70,OK
2016-10-09,58,OK
2016-10-16,64,OK
2016-10-23,59,OK
2016-10-30,56,OK
2016-11-06,61,OK
2016-11-13,57,OK
2016-11-20,56,OK
2016-11-27,72,OK
2016-12-04,71,OK
2016-12-11,69,OK
2016-12-18,66,OK
2016-12-25,73,OK
2017-01-01,66,OK
2017-01-08,69,OK
2017-01-15,60,OK
2017-01-22,57,OK
2017-01-29,61,OK
2017-02-05,59,OK
2017-02-12,59,OK
