date,unemployment,State
2016-02-28,61,LA
2016-03-06,53,LA
2016-03-13,96,LA
2016-03-20,61,LA
2016-03-27,66,LA
2016-04-03,64,LA
2016-04-10,65,LA
2016-04-17,65,LA
2016-04-24,65,LA
2016-05-01,63,LA
2016-05-08,66,LA
2016-05-15,62,LA
2016-05-22,73,LA
2016-05-29,90,LA
2016-06-05,55,LA
2016-06-12,78,LA
2016-06-19,57,LA
2016-06-26,45,LA
2016-07-03,59,LA
2016-07-10,63,LA
2016-07-17,60,LA
2016-07-24,52,LA
2016-07-31,56,LA
2016-08-07,37,LA
2016-08-14,61,LA
2016-08-21,72,LA
2016-08-28,62,LA
2016-09-04,71,LA
2016-09-11,57,LA
2016-09-18,91,LA
2016-09-25,52,LA
2016-10-02,76,LA
2016-10-09,68,LA
2016-10-16,64,LA
2016-10-23,68,LA
2016-10-30,52,LA
2016-11-06,69,LA
2016-11-13,72,LA
2016-11-20,52,LA
2016-11-27,66,LA
2016-12-04,75,LA
2016-12-11,66,LA
2016-12-18,37,LA
2016-12-25,58,LA
2017-01-01,66,LA
2017-01-08,83,LA
2017-01-15,79,LA
2017-01-22,74,LA
2017-01-29,60,LA
2017-02-05,69,LA
2017-02-12,62,LA
2017-02-19,35,LA
2017-02-26,58,LA
2017-03-05,82,LA
2017-03-12,70,LA
2017-03-19,35,LA
2017-03-26,39,LA
2017-04-02,63,LA
2017-04-09,38,LA
2017-04-16,38,LA
2017-04-23,66,LA
2017-04-30,49,LA
2017-05-07,49,LA
2017-05-14,36,LA
2017-05-21,65,LA
2017-05-28,42,LA
2017-06-04,48,LA
2017-06-11,38,LA
2017-06-18,56,LA
2017-06-25,74,LA
2017-07-02,65,LA
2017-07-09,49,LA
2017-07-16,46,LA
2017-07-23,58,LA
2017-07-30,61,LA
2017-08-06,23,LA
2017-08-13,60,LA
2017-08-20,71,LA
2017-08-27,52,LA
2017-09-03,57,LA
2017-09-10,39,LA
2017-09-17,47,LA
2017-09-24,62,LA
2017-10-01,50,LA
2017-10-08,50,LA
2017-10-15,51,LA
2017-10-22,52,LA
2017-10-29,42,LA
2017-11-05,42,LA
2017-11-12,71,LA
2017-11-19,41,LA
2017-11-26,60,LA
2017-12-03,59,LA
2017-12-10,54,LA
2017-12-17,43,LA
2017-12-24,57,LA
2017-12-31,53,LA
2018-01-07,55,LA
2018-01-14,84,LA
2018-01-21,79,LA
2018-01-28,52,LA
2018-02-04,59,LA
2018-02-11,51,LA
2018-02-18,61,LA
2018-02-25,33,LA
2018-03-04,34,LA
2018-03-11,40,LA
2018-03-18,48,LA
2018-03-25,45,LA
2018-04-01,56,LA
2018-04-08,47,LA
2018-04-15,53,LA
2018-04-22,44,LA
2018-04-29,50,LA
2018-05-06,43,LA
2018-05-13,33,LA
2018-05-20,39,LA
2018-05-27,54,LA
2018-06-03,44,LA
2018-06-10,64,LA
2018-06-17,78,LA
2018-06-24,36,LA
2018-07-01,37,LA
2018-07-08,53,LA
2018-07-15,86,LA
2018-07-22,56,LA
2018-07-29,59,LA
2018-08-05,38,LA
2018-08-12,68,LA
2018-08-19,25,LA
2018-08-26,30,LA
2018-09-02,45,LA
2018-09-09,64,LA
2018-09-16,48,LA
2018-09-23,32,LA
2018-09-30,70,LA
2018-10-07,44,LA
2018-10-14,47,LA
2018-10-21,32,LA
2018-10-28,55,LA
2018-11-04,53,LA
2018-11-11,62,LA
2018-11-18,40,LA
2018-11-25,58,LA
2018-12-02,61,LA
2018-12-09,64,LA
2018-12-16,30,LA
2018-12-23,58,LA
2018-12-30,72,LA
2015-01-04,51,ME
2015-01-11,63,ME
2015-01-18,54,ME
2015-01-25,31,ME
2015-02-01,23,ME
2015-02-08,67,ME
2015-02-15,53,ME
2015-02-22,45,ME
2015-03-01,40,ME
2015-03-08,40,ME
2015-03-15,27,ME
2015-03-22,73,ME
2015-03-29,31,ME
2015-04-05,22,ME
2015-04-12,38,ME
2015-04-19,36,ME
2015-04-26,37,ME
2015-05-03,29,ME
2015-05-10,15,ME
2015-05-17,19,ME
2015-05-24,35,ME
2015-05-31,38,ME
2015-06-07,20,ME
2015-06-14,15,ME
2015-06-21,30,ME
2015-06-28,38,ME
2015-07-05,23,ME
2015-07-12,9,ME
2015-07-19,18,ME
2015-07-26,31,ME
2015-08-02,14,ME
2015-08-09,35,ME
2015-08-16,13,ME
2015-08-23,22,ME
2015-08-30,30,ME
2015-09-06,8,ME
2015-09-13,16,ME
2015-09-20,20,ME
2015-09-27,32,ME
2015-10-04,41,ME
2015-10-11,34,ME
2015-10-18,46,ME
2015-10-25,34,ME
2015-11-01,30,ME
2015-11-08,34,ME
2015-11-15,21,ME
2015-11-22,37,ME
2015-11-29,100,ME
2015-12-06,42,ME
2015-12-13,50,ME
2015-12-20,35,ME
2015-12-27,31,ME
2016-01-03,53,ME
2016-01-10,58,ME
2016-01-17,53,ME
2016-01-24,26,ME
2016-01-31,37,ME
2016-02-07,29,ME
2016-02-14,75,ME
2016-02-21,40,ME
2016-02-28,22,ME
2016-03-06,19,ME
2016-03-13,22,ME
2016-03-20,26,ME
2016-03-27,30,ME
2016-04-03,47,ME
2016-04-10,42,ME
2016-04-17,62,ME
2016-04-24,22,ME
2016-05-01,33,ME
2016-05-08,23,ME
2016-05-15,22,ME
2016-05-22,34,ME
2016-05-29,23,ME
2016-06-05,15,ME
2016-06-12,16,ME
2016-06-19,24,ME
2016-06-26,19,ME
2016-07-03,19,ME
2016-07-10,23,ME
2016-07-17,33,ME
2016-07-24,33,ME
2016-07-31,18,ME
2016-08-07,26,ME
2016-08-14,19,ME
2016-08-21,23,ME
2016-08-28,26,ME
2016-09-04,22,ME
2016-09-11,25,ME
2016-09-18,24,ME
2016-09-25,28,ME
2016-10-02,18,ME
2016-10-09,20,ME
2016-10-16,14,ME
2016-10-23,38,ME
2016-10-30,28,ME
2016-11-06,20,ME
2016-11-13,11,ME
2016-11-20,33,ME
2016-11-27,39,ME
2016-12-04,33,ME
2016-12-11,61,ME
2016-12-18,59,ME
2016-12-25,23,ME
2017-01-01,50,ME
2017-01-08,51,ME
2017-01-15,33,ME
2017-01-22,23,ME
2017-01-29,58,ME
2017-02-05,22,ME
2017-02-12,39,ME
2017-02-19,36,ME
2017-02-26,22,ME
2017-03-05,28,ME
2017-03-12,35,ME
2017-03-19,20,ME
2017-03-26,25,ME
2017-04-02,25,ME
2017-04-09,17,ME
2017-04-16,35,ME
2017-04-23,30,ME
2017-04-30,26,ME
2017-05-07,27,ME
2017-05-14,29,ME
2017-05-21,25,ME
2017-05-28,21,ME
2017-06-04,32,ME
2017-06-11,11,ME
2017-06-18,28,ME
2017-06-25,43,ME
2017-07-02,29,ME
2017-07-09,11,ME
2017-07-16,14,ME
2017-07-23,21,ME
2017-07-30,32,ME
2017-08-06,26,ME
2017-08-13,13,ME
2017-08-20,10,ME
2017-08-27,10,ME
2017-09-03,13,ME
2017-09-10,16,ME
2017-09-17,19,ME
2017-09-24,33,ME
2017-10-01,29,ME
2017-10-08,29,ME
2017-10-15,22,ME
2017-10-22,13,ME
2017-10-29,14,ME
2017-11-05,26,ME
2017-11-12,41,ME
2017-11-19,13,ME
2017-11-26,42,ME
2017-12-03,43,ME
2017-12-10,37,ME
2017-12-17,27,ME
2017-12-24,32,ME
2017-12-31,56,ME
2018-01-07,81,ME
2018-01-14,43,ME
2018-01-21,36,ME
2018-01-28,42,ME
2018-02-04,42,ME
2018-02-11,33,ME
2018-02-18,42,ME
2018-02-25,29,ME
2018-03-04,27,ME
2018-03-11,27,ME
2018-03-18,24,ME
2018-03-25,28,ME
2018-04-01,18,ME
2018-04-08,19,ME
2018-04-15,33,ME
2018-04-22,25,ME
2018-04-29,15,ME
2018-05-06,25,ME
2018-05-13,28,ME
2018-05-20,19,ME
2018-05-27,19,ME
2018-06-03,22,ME
2018-06-10,9,ME
2018-06-17,26,ME
2018-06-24,22,ME
2018-07-01,3,ME
2018-07-08,18,ME
2018-07-15,18,ME
2018-07-22,14,ME
2018-07-29,14,ME
2018-08-05,18,ME
2018-08-12,21,ME
2018-08-19,22,ME
2018-08-26,25,ME
2018-09-02,34,ME
2018-09-09,12,ME
2018-09-16,9,ME
2018-09-23,15,ME
2018-09-30,24,ME
2018-10-07,22,ME
2018-10-14,22,ME
2018-10-21,12,ME
2018-10-28,22,ME
2018-11-04,37,ME
2018-11-11,19,ME
2018-11-18,33,ME
2018-11-25,28,ME
2018-12-02,25,ME
2018-12-09,44,ME
2018-12-16,26,ME
2018-12-23,33,ME
2018-12-30,23,ME
2015-01-04,82,MD
2015-01-11,73,MD
2015-01-18,95,MD
2015-01-25,50,MD
2015-02-01,69,MD
2015-02-08,73,MD
2015-02-15,70,MD
2015-02-22,83,MD
2015-03-01,66,MD
2015-03-08,60,MD
2015-03-15,57,MD
2015-03-22,66,MD
2015-03-29,63,MD
2015-04-05,73,MD
2015-04-12,66,MD
2015-04-19,63,MD
2015-04-26,64,MD
2015-05-03,46,MD
2015-05-10,66,MD
2015-05-17,41,MD
2015-05-24,51,MD
2015-05-31,61,MD
2015-06-07,58,MD
2015-06-14,46,MD
2015-06-21,78,MD
2015-06-28,61,MD
2015-07-05,57,MD
2015-07-12,54,MD
2015-07-19,51,MD
2015-07-26,47,MD
2015-08-02,61,MD
2015-08-09,51,MD
2015-08-16,72,MD
2015-08-23,53,MD
2015-08-30,59,MD
2015-09-06,35,MD
2015-09-13,43,MD
2015-09-20,54,MD
2015-09-27,37,MD
2015-10-04,72,MD
2015-10-11,46,MD
2015-10-18,43,MD
2015-10-25,50,MD
2015-11-01,67,MD
2015-11-08,51,MD
2015-11-15,45,MD
2015-11-22,40,MD
2015-11-29,61,MD
2015-12-06,47,MD
2015-12-13,69,MD
2015-12-20,56,MD
2015-12-27,57,MD
2016-01-03,92,MD
2016-01-10,77,MD
2016-01-17,68,MD
2016-01-24,73,MD
2016-01-31,88,MD
2016-02-07,70,MD
2016-02-14,82,MD
2016-02-21,65,MD
2016-02-28,79,MD
2016-03-06,61,MD
2016-03-13,59,MD
2016-03-20,82,MD
2016-03-27,68,MD
2016-04-03,67,MD
2016-04-10,65,MD
2016-04-17,64,MD
2016-04-24,51,MD
2016-05-01,55,MD
2016-05-08,61,MD
2016-05-15,61,MD
2016-05-22,53,MD
2016-05-29,62,MD
2016-06-05,77,MD
2016-06-12,53,MD
2016-06-19,75,MD
2016-06-26,73,MD
2016-07-03,61,MD
2016-07-10,52,MD
2016-07-17,51,MD
2016-07-24,56,MD
2016-07-31,74,MD
2016-08-07,50,MD
2016-08-14,62,MD
2016-08-21,45,MD
2016-08-28,66,MD
2016-09-04,68,MD
2016-09-11,61,MD
2016-09-18,37,MD
2016-09-25,60,MD
2016-10-02,51,MD
2016-10-09,72,MD
2016-10-16,56,MD
2016-10-23,56,MD
2016-10-30,55,MD
2016-11-06,64,MD
2016-11-13,64,MD
2016-11-20,47,MD
2016-11-27,63,MD
2016-12-04,54,MD
2016-12-11,62,MD
2016-12-18,54,MD
2016-12-25,89,MD
2017-01-01,89,MD
2017-01-08,94,MD
2017-01-15,84,MD
2017-01-22,73,MD
2017-01-29,57,MD
2017-02-05,53,MD
2017-02-12,85,MD
2017-02-19,67,MD
2017-02-26,61,MD
2017-03-05,61,MD
2017-03-12,51,MD
2017-03-19,59,MD
2017-03-26,41,MD
2017-04-02,70,MD
2017-04-09,65,MD
2017-04-16,55,MD
2017-04-23,69,MD
2017-04-30,58,MD
2017-05-07,62,MD
2017-05-14,67,MD
2017-05-21,51,MD
2017-05-28,48,MD
2017-06-04,62,MD
2017-06-11,57,MD
2017-06-18,81,MD
2017-06-25,65,MD
2017-07-02,57,MD
2017-07-09,70,MD
2017-07-16,62,MD
2017-07-23,53,MD
2017-07-30,75,MD
2017-08-06,59,MD
2017-08-13,65,MD
2017-08-20,57,MD
2017-08-27,46,MD
2017-09-03,71,MD
2017-09-10,41,MD
2017-09-17,49,MD
2017-09-24,36,MD
2017-10-01,52,MD
2017-10-08,61,MD
2017-10-15,59,MD
2017-10-22,70,MD
2017-10-29,60,MD
2017-11-05,49,MD
2017-11-12,63,MD
2017-11-19,44,MD
2017-11-26,60,MD
2017-12-03,52,MD
2017-12-10,60,MD
2017-12-17,65,MD
2017-12-24,80,MD
2017-12-31,67,MD
2018-01-07,100,MD
2018-01-14,79,MD
2018-01-21,72,MD
2018-01-28,69,MD
2018-02-04,73,MD
2018-02-11,63,MD
2018-02-18,53,MD
2018-02-25,52,MD
2018-03-04,50,MD
2018-03-11,44,MD
2018-03-18,49,MD
2018-03-25,52,MD
2018-04-01,45,MD
2018-04-08,60,MD
2018-04-15,46,MD
2018-04-22,50,MD
2018-04-29,50,MD
2018-05-06,58,MD
2018-05-13,58,MD
2018-05-20,46,MD
2018-05-27,57,MD
2018-06-03,49,MD
2018-06-10,54,MD
2018-06-17,69,MD
2018-06-24,60,MD
2018-07-01,64,MD
2018-07-08,39,MD
2018-07-15,47,MD
2018-07-22,52,MD
2018-07-29,58,MD
2018-08-05,44,MD
2018-08-12,61,MD
2018-08-19,47,MD
2018-08-26,52,MD
2018-09-02,54,MD
2018-09-09,40,MD
2018-09-16,37,MD
2018-09-23,53,MD
2018-09-30,54,MD
2018-10-07,61,MD
2018-10-14,52,MD
2018-10-21,47,MD
2018-10-28,56,MD
2018-11-04,47,MD
2018-11-11,50,MD
2018-11-18,41,MD
2018-11-25,63,MD
2018-12-02,53,MD
2018-12-09,42,MD
2018-12-16,52,MD
2018-12-23,75,MD
2018-12-30,69,MD
2015-01-04,86,MA
2015-01-11,72,MA
2015-01-18,88,MA
2015-01-25,100,MA
2015-02-01,99,MA
2015-02-08,87,MA
2015-02-15,85,MA
2015-02-22,65,MA
2015-03-01,53,MA
2015-03-08,48,MA
2015-03-15,59,MA
2015-03-22,62,MA
2015-03-29,68,MA
2015-04-05,62,MA
2015-04-12,41,MA
2015-04-19,66,MA
2015-04-26,61,MA
2015-05-03,52,MA
2015-05-10,51,MA
2015-05-17,38,MA
2015-05-24,62,MA
2015-05-31,41,MA
2015-06-07,46,MA
2015-06-14,56,MA
2015-06-21,51,MA
2015-06-28,50,MA
2015-07-05,77,MA
2015-07-12,45,MA
2015-07-19,55,MA
2015-07-26,53,MA
2015-08-02,54,MA
2015-08-09,54,MA
2015-08-16,56,MA
2015-08-23,46,MA
2015-08-30,50,MA
2015-09-06,38,MA
2015-09-13,46,MA
2015-09-20,47,MA
2015-09-27,42,MA
2015-10-04,54,MA
2015-10-11,51,MA
2015-10-18,43,MA
2015-10-25,39,MA
2015-11-01,54,MA
2015-11-08,55,MA
2015-11-15,51,MA
2015-11-22,44,MA
2015-11-29,50,MA
2015-12-06,58,MA
2015-12-13,53,MA
2015-12-20,52,MA
2015-12-27,51,MA
2016-01-03,78,MA
2016-01-10,64,MA
2016-01-17,72,MA
2016-01-24,71,MA
2016-01-31,73,MA
2016-02-07,63,MA
2016-02-14,58,MA
2016-02-21,73,MA
2016-02-28,70,MA
2016-03-06,65,MA
2016-03-13,57,MA
2016-03-20,63,MA
2016-03-27,55,MA
2016-04-03,50,MA
2016-04-10,62,MA
2016-04-17,53,MA
2016-04-24,53,MA
2016-05-01,47,MA
2016-05-08,42,MA
2016-05-15,54,MA
2016-05-22,55,MA
2016-05-29,44,MA
2016-06-05,56,MA
2016-06-12,40,MA
2016-06-19,53,MA
2016-06-26,58,MA
2016-07-03,63,MA
2016-07-10,50,MA
2016-07-17,55,MA
2016-07-24,53,MA
2016-07-31,48,MA
2016-08-07,48,MA
2016-08-14,37,MA
2016-08-21,46,MA
2016-08-28,47,MA
2016-09-04,37,MA
2016-09-11,40,MA
2016-09-18,42,MA
2016-09-25,48,MA
2016-10-02,53,MA
2016-10-09,43,MA
2016-10-16,39,MA
2016-10-23,43,MA
2016-10-30,49,MA
2016-11-06,48,MA
2016-11-13,51,MA
2016-11-20,53,MA
2016-11-27,51,MA
2016-12-04,60,MA
2016-12-11,59,MA
2016-12-18,68,MA
2016-12-25,61,MA
2017-01-01,73,MA
2017-01-08,66,MA
2017-01-15,83,MA
2017-01-22,72,MA
2017-01-29,59,MA
2017-02-05,56,MA
2017-02-12,65,MA
2017-02-19,65,MA
2017-02-26,58,MA
2017-03-05,57,MA
2017-03-12,41,MA
2017-03-19,47,MA
2017-03-26,37,MA
2017-04-02,41,MA
2017-04-09,52,MA
2017-04-16,45,MA
2017-04-23,41,MA
2017-04-30,53,MA
2017-05-07,42,MA
2017-05-14,32,MA
2017-05-21,38,MA
2017-05-28,39,MA
2017-06-04,42,MA
2017-06-11,40,MA
2017-06-18,44,MA
2017-06-25,54,MA
2017-07-02,61,MA
2017-07-09,44,MA
2017-07-16,38,MA
2017-07-23,41,MA
2017-07-30,51,MA
2017-08-06,43,MA
2017-08-13,46,MA
2017-08-20,39,MA
2017-08-27,40,MA
2017-09-03,45,MA
2017-09-10,28,MA
2017-09-17,36,MA
2017-09-24,32,MA
2017-10-01,36,MA
2017-10-08,47,MA
2017-10-15,39,MA
2017-10-22,52,MA
2017-10-29,52,MA
2017-11-05,37,MA
2017-11-12,39,MA
2017-11-19,37,MA
2017-11-26,46,MA
2017-12-03,47,MA
2017-12-10,45,MA
2017-12-17,48,MA
2017-12-24,70,MA
2017-12-31,64,MA
2018-01-07,86,MA
2018-01-14,62,MA
2018-01-21,52,MA
2018-01-28,69,MA
2018-02-04,68,MA
2018-02-11,57,MA
2018-02-18,48,MA
2018-02-25,58,MA
2018-03-04,49,MA
2018-03-11,40,MA
2018-03-18,48,MA
2018-03-25,50,MA
2018-04-01,53,MA
2018-04-08,57,MA
2018-04-15,48,MA
2018-04-22,46,MA
2018-04-29,48,MA
2018-05-06,46,MA
2018-05-13,42,MA
2018-05-20,40,MA
2018-05-27,40,MA
2018-06-03,36,MA
2018-06-10,44,MA
2018-06-17,44,MA
2018-06-24,42,MA
2018-07-01,55,MA
2018-07-08,51,MA
2018-07-15,48,MA
2018-07-22,45,MA
2018-07-29,43,MA
2018-08-05,43,MA
2018-08-12,47,MA
2018-08-19,46,MA
2018-08-26,37,MA
2018-09-02,36,MA
2018-09-09,39,MA
2018-09-16,31,MA
2018-09-23,37,MA
2018-09-30,43,MA
2018-10-07,31,MA
2018-10-14,36,MA
2018-10-21,47,MA
2018-10-28,39,MA
2018-11-04,94,MA
2018-11-11,53,MA
2018-11-18,35,MA
2018-11-25,47,MA
2018-12-02,56,MA
2018-12-09,56,MA
2018-12-16,53,MA
2018-12-23,53,MA
2018-12-30,45,MA
2015-01-04,98,MI
2015-01-11,79,MI
2015-01-18,100,MI
2015-01-25,93,MI
2015-02-01,70,MI
2015-02-08,58,MI
2015-02-15,57,MI
2015-02-22,49,MI
2015-03-01,68,MI
2015-03-08,59,MI
2015-03-15,59,MI
2015-03-22,52,MI
2015-03-29,71,MI
2015-04-05,75,MI
2015-04-12,61,MI
2015-04-19,40,MI
2015-04-26,67,MI
2015-05-03,57,MI
2015-05-10,56,MI
2015-05-17,53,MI
2015-05-24,51,MI
2015-05-31,44,MI
2015-06-07,47,MI
2015-06-14,28,MI
2015-06-21,57,MI
2015-06-28,72,MI
2015-07-05,54,MI
2015-07-12,54,MI
2015-07-19,67,MI
2015-07-26,46,MI
2015-08-02,35,MI
2015-08-09,47,MI
2015-08-16,45,MI
2015-08-23,44,MI
2015-08-30,46,MI
2015-09-06,38,MI
2015-09-13,43,MI
2015-09-20,46,MI
2015-09-27,43,MI
2015-10-04,44,MI
2015-10-11,51,MI
2015-10-18,38,MI
2015-10-25,53,MI
2015-11-01,42,MI
2015-11-08,53,MI
2015-11-15,50,MI
2015-11-22,54,MI
2015-11-29,59,MI
2015-12-06,60,MI
2015-12-13,65,MI
2015-12-20,61,MI
2015-12-27,71,MI
2016-01-03,84,MI
2016-01-10,76,MI
2016-01-17,87,MI
2016-01-24,60,MI
2016-01-31,68,MI
2016-02-07,57,MI
2016-02-14,53,MI
2016-02-21,43,MI
2016-02-28,43,MI
2016-03-06,41,MI
2016-03-13,51,MI
2016-03-20,39,MI
2016-03-27,45,MI
2016-04-03,44,MI
2016-04-10,41,MI
2016-04-17,44,MI
2016-04-24,48,MI
2016-05-01,35,MI
2016-05-08,44,MI
2016-05-15,37,MI
2016-05-22,37,MI
2016-05-29,36,MI
2016-06-05,44,MI
2016-06-12,35,MI
2016-06-19,44,MI
2016-06-26,44,MI
2016-07-03,44,MI
2016-07-10,42,MI
2016-07-17,40,MI
2016-07-24,40,MI
2016-07-31,44,MI
2016-08-07,35,MI
2016-08-14,31,MI
2016-08-21,48,MI
2016-08-28,33,MI
2016-09-04,36,MI
2016-09-11,29,MI
2016-09-18,25,MI
2016-09-25,36,MI
2016-10-02,35,MI
2016-10-09,43,MI
2016-10-16,33,MI
2016-10-23,38,MI
2016-10-30,42,MI
2016-11-06,52,MI
2016-11-13,47,MI
2016-11-20,39,MI
2016-11-27,50,MI
2016-12-04,42,MI
2016-12-11,53,MI
2016-12-18,51,MI
2016-12-25,74,MI
2017-01-01,68,MI
2017-01-08,68,MI
2017-01-15,63,MI
2017-01-22,63,MI
2017-01-29,68,MI
2017-02-05,60,MI
2017-02-12,49,MI
2017-02-19,49,MI
2017-02-26,43,MI
2017-03-05,43,MI
2017-03-12,36,MI
2017-03-19,33,MI
2017-03-26,37,MI
2017-04-02,48,MI
2017-04-09,35,MI
2017-04-16,50,MI
2017-04-23,44,MI
2017-04-30,39,MI
2017-05-07,43,MI
2017-05-14,31,MI
2017-05-21,37,MI
2017-05-28,35,MI
2017-06-04,47,MI
2017-06-11,47,MI
2017-06-18,34,MI
2017-06-25,45,MI
2017-07-02,36,MI
2017-07-09,44,MI
2017-07-16,38,MI
2017-07-23,44,MI
2017-07-30,42,MI
2017-08-06,30,MI
2017-08-13,40,MI
2017-08-20,38,MI
2017-08-27,31,MI
2017-09-03,30,MI
2017-09-10,31,MI
2017-09-17,35,MI
2017-09-24,30,MI
2017-10-01,41,MI
2017-10-08,34,MI
2017-10-15,30,MI
2017-10-22,27,MI
2017-10-29,33,MI
2017-11-05,45,MI
2017-11-12,43,MI
2017-11-19,37,MI
2017-11-26,43,MI
2017-12-03,49,MI
2017-12-10,51,MI
2017-12-17,47,MI
2017-12-24,57,MI
2017-12-31,63,MI
2018-01-07,67,MI
2018-01-14,62,MI
2018-01-21,69,MI
2018-01-28,56,MI
2018-02-04,45,MI
2018-02-11,40,MI
2018-02-18,44,MI
2018-02-25,44,MI
2018-03-04,48,MI
2018-03-11,32,MI
2018-03-18,46,MI
2018-03-25,47,MI
2018-04-01,31,MI
2018-04-08,39,MI
2018-04-15,38,MI
2018-04-22,32,MI
2018-04-29,45,MI
2018-05-06,38,MI
2018-05-13,35,MI
2018-05-20,38,MI
2018-05-27,35,MI
2018-06-03,40,MI
2018-06-10,35,MI
2018-06-17,31,MI
2018-06-24,32,MI
2018-07-01,43,MI
2018-07-08,55,MI
2018-07-15,48,MI
2018-07-22,44,MI
2018-07-29,45,MI
2018-08-05,39,MI
2018-08-12,36,MI
2018-08-19,37,MI
2018-08-26,34,MI
2018-09-02,35,MI
2018-09-09,44,MI
2018-09-16,33,MI
2018-09-23,35,MI
2018-09-30,28,MI
2018-10-07,36,MI
2018-10-14,39,MI
2018-10-21,27,MI
2018-10-28,45,MI
2018-11-04,44,MI
2018-11-11,48,MI
2018-11-18,52,MI
2018-11-25,55,MI
2018-12-02,59,MI
2018-12-09,55,MI
2018-12-16,61,MI
2018-12-23,73,MI
2018-12-30,67,MI
2015-01-04,77,MN
2015-01-11,96,MN
2015-01-18,100,MN
2015-01-25,72,MN
2015-02-01,81,MN
2015-02-08,71,MN
2015-02-15,72,MN
2015-02-22,59,MN
2015-03-01,78,MN
2015-03-08,73,MN
2015-03-15,66,MN
2015-03-22,60,MN
2015-03-29,59,MN
2015-04-05,68,MN
2015-04-12,53,MN
2015-04-19,59,MN
2015-04-26,66,MN
2015-05-03,36,MN
2015-05-10,46,MN
2015-05-17,38,MN
2015-05-24,48,MN
2015-05-31,60,MN
2015-06-07,53,MN
2015-06-14,52,MN
2015-06-21,61,MN
2015-06-28,68,MN
2015-07-05,50,MN
2015-07-12,53,MN
2015-07-19,58,MN
2015-07-26,49,MN
2015-08-02,48,MN
2015-08-09,42,MN
2015-08-16,45,MN
2015-08-23,40,MN
2015-08-30,49,MN
2015-09-06,40,MN
2015-09-13,29,MN
2015-09-20,40,MN
2015-09-27,43,MN
2015-10-04,40,MN
2015-10-11,61,MN
2015-10-18,56,MN
2015-10-25,60,MN
2015-11-01,51,MN
2015-11-08,53,MN
2015-11-15,54,MN
2015-11-22,51,MN
2015-11-29,60,MN
2015-12-06,66,MN
2015-12-13,62,MN
2015-12-20,58,MN
2015-12-27,62,MN
2016-01-03,87,MN
2016-01-10,65,MN
2016-01-17,63,MN
2016-01-24,67,MN
2016-01-31,65,MN
2016-02-07,66,MN
2016-02-14,52,MN
2016-02-21,63,MN
2016-02-28,60,MN
2016-03-06,65,MN
2016-03-13,67,MN
2016-03-20,66,MN
2016-03-27,53,MN
2016-04-03,50,MN
2016-04-10,63,MN
2016-04-17,44,MN
2016-04-24,53,MN
2016-05-01,46,MN
2016-05-08,46,MN
2016-05-15,35,MN
2016-05-22,37,MN
2016-05-29,48,MN
2016-06-05,41,MN
2016-06-12,51,MN
2016-06-19,56,MN
2016-06-26,53,MN
2016-07-03,45,MN
2016-07-10,49,MN
2016-07-17,36,MN
2016-07-24,33,MN
2016-07-31,44,MN
2016-08-07,40,MN
2016-08-14,45,MN
2016-08-21,39,MN
2016-08-28,36,MN
2016-09-04,33,MN
2016-09-11,29,MN
2016-09-18,32,MN
2016-09-25,40,MN
2016-10-02,48,MN
2016-10-09,40,MN
2016-10-16,40,MN
2016-10-23,52,MN
2016-10-30,56,MN
2016-11-06,49,MN
2016-11-13,45,MN
2016-11-20,41,MN
2016-11-27,67,MN
2016-12-04,63,MN
2016-12-11,59,MN
2016-12-18,68,MN
2016-12-25,53,MN
2017-01-01,78,MN
2017-01-08,73,MN
2017-01-15,65,MN
2017-01-22,75,MN
2017-01-29,80,MN
2017-02-05,76,MN
2017-02-12,74,MN
2017-02-19,54,MN
2017-02-26,59,MN
2017-03-05,46,MN
2017-03-12,45,MN
2017-03-19,61,MN
2017-03-26,52,MN
2017-04-02,69,MN
2017-04-09,46,MN
2017-04-16,47,MN
2017-04-23,55,MN
2017-04-30,67,MN
2017-05-07,53,MN
2017-05-14,42,MN
2017-05-21,49,MN
2017-05-28,42,MN
2017-06-04,44,MN
2017-06-11,50,MN
2017-06-18,44,MN
2017-06-25,47,MN
2017-07-02,43,MN
2017-07-09,49,MN
2017-07-16,55,MN
2017-07-23,39,MN
2017-07-30,48,MN
2017-08-06,31,MN
2017-08-13,29,MN
2017-08-20,39,MN
2017-08-27,34,MN
2017-09-03,46,MN
2017-09-10,37,MN
2017-09-17,39,MN
2017-09-24,35,MN
2017-10-01,37,MN
2017-10-08,38,MN
2017-10-15,38,MN
2017-10-22,38,MN
2017-10-29,53,MN
2017-11-05,42,MN
2017-11-12,56,MN
2017-11-19,56,MN
2017-11-26,69,MN
2017-12-03,57,MN
2017-12-10,59,MN
2017-12-17,53,MN
2017-12-24,50,MN
2017-12-31,73,MN
2018-01-07,63,MN
2018-01-14,75,MN
2018-01-21,60,MN
2018-01-28,71,MN
2018-02-04,62,MN
2018-02-11,58,MN
2018-02-18,54,MN
2018-02-25,76,MN
2018-03-04,69,MN
2018-03-11,61,MN
2018-03-18,68,MN
2018-03-25,62,MN
2018-04-01,53,MN
2018-04-08,52,MN
2018-04-15,52,MN
2018-04-22,56,MN
2018-04-29,47,MN
2018-05-06,50,MN
2018-05-13,59,MN
2018-05-20,33,MN
2018-05-27,51,MN
2018-06-03,36,MN
2018-06-10,38,MN
